iterations,fitness,time,fevals
0,21.0,0.001417845,651
10,21.0,0.002840099,1201
20,28.0,0.003913995,1747
30,30.0,0.004748083,2293
40,31.0,0.005314441,2841
50,31.0,0.005861108,3389
60,31.0,0.006381097,3941
70,31.0,0.00690475,4487
80,31.0,0.00742568899999,5038
90,31.0,0.007923355,5591
100,31.0,0.00862982099999,6144
110,31.0,0.00933023599999,6683
120,30.0,0.010206452,7226
130,30.0,0.011301101,7773
140,31.0,0.012112461,8318
150,31.0,0.012726013,8861
160,30.0,0.013751822,9413
170,31.0,0.014497732,9970
180,31.0,0.015055105,10521
190,31.0,0.015733078,11062
200,32.0,0.016270752,11612
210,32.0,0.016905043,12153
220,32.0,0.017455555,12702
230,32.0,0.018415034,13246
240,33.0,0.01927148,13792
250,33.0,0.020887183,14347
260,34.0,0.021766199,14881
270,34.0,0.022911315,15425
280,35.0,0.024033942,15970
290,35.0,0.025118239,16522
300,34.0,0.027166399,17065
310,34.0,0.03342897,17609
320,34.0,0.034264338,18161
330,34.0,0.03732461,18709
340,35.0,0.038719043,19258
350,35.0,0.040575425,19814
360,35.0,0.041777537,20364
370,35.0,0.043292411,20923
380,35.0,0.046331819,21480
390,36.0,0.047397093,22034
400,35.0,0.054439264,22579
410,36.0,0.05569863,23127
420,36.0,0.057624763,23679
430,36.0,0.060125748,24224
440,36.0,0.061273064,24769
450,36.0,0.06262864,25311
460,37.0,0.064614538,25863
470,39.0,0.067295527,26415
480,39.0,0.070362571,26956
490,38.0,0.071604324,27505
500,39.0,0.07293065,28052
510,38.0,0.074090099,28602
520,39.0,0.075652963,29151
530,39.0,0.076814535,29695
540,39.0,0.078489133,30243
550,39.0,0.082780227,30796
560,39.0,0.084340976,31344
570,40.0,0.087808434,31886
580,40.0,0.093216685,32434
590,40.0,0.094443263,32982
600,41.0,0.095525173,33524
610,40.0,0.096739935,34075
620,40.0,0.097713224,34623
630,41.0,0.098633383,35168
640,41.0,0.100124775,35714
650,41.0,0.10143037,36259
660,41.0,0.102659477,36802
670,41.0,0.103433714,37361
680,41.0,0.104354581,37911
690,41.0,0.105539183,38457
700,41.0,0.106322614,39010
710,41.0,0.107187407,39554
720,41.0,0.107933258,40111
730,41.0,0.108802169,40652
740,41.0,0.109613468,41197
750,41.0,0.110188971,41744
760,41.0,0.110743968,42289
770,41.0,0.111272459,42836
780,41.0,0.112592062,43383
790,41.0,0.113247671,43933
800,41.0,0.114012846,44477
810,41.0,0.11460757,45023
820,41.0,0.115166404,45573
830,41.0,0.11572529,46124
840,41.0,0.116366262,46676
850,41.0,0.117107155,47221
860,41.0,0.117815115,47776
870,41.0,0.118327352,48320
880,41.0,0.118854268,48872
890,40.0,0.119610126,49426
900,40.0,0.120351686,49968
910,41.0,0.121013302,50522
920,41.0,0.121563108,51069
930,40.0,0.122093481,51616
940,40.0,0.122843629,52172
950,41.0,0.123846103,52713
960,41.0,0.125326197,53260
970,40.0,0.126650468,53816
980,41.0,0.127659801,54367
990,40.0,0.128405741,54909
1000,41.0,0.128984283,55467
1010,41.0,0.130089556,56020
