iterations,fitness,time,fevals
0,15.0,2.11430000001e-05,11
10,17.0,3.3288e-05,21
20,17.0,4.52819999999e-05,31
30,17.0,6.16569999998e-05,41
40,17.0,7.32389999998e-05,51
50,17.0,8.70539999998e-05,61
60,17.0,9.77989999997e-05,71
70,17.0,0.000117034,81
80,17.0,0.000134412,91
90,17.0,0.000149375,101
100,17.0,0.000165804,111
110,17.0,0.000178572,121
120,19.0,0.000193507,131
130,19.0,0.000207034999999,141
140,19.0,0.000217952999999,151
150,19.0,0.000243881999999,161
160,19.0,0.000262985,171
170,19.0,0.000280413,181
180,20.0,0.000299710999999,191
190,22.0,0.000312767999999,201
200,22.0,0.000328660999999,211
210,23.0,0.000345320999999,221
220,23.0,0.000361315,231
230,24.0,0.000377643999999,241
240,24.0,0.000397068999999,251
250,24.0,0.000415331999999,261
260,25.0,0.000430467999999,271
270,25.0,0.000444920999999,281
280,25.0,0.000457440999999,291
290,25.0,0.000476444999999,301
300,25.0,0.000492343999999,311
310,27.0,0.000504661999999,321
320,27.0,0.000517722999999,331
330,27.0,0.000531117999999,341
340,27.0,0.000545013999999,351
350,27.0,0.000556390999999,361
360,28.0,0.000569485999999,371
370,28.0,0.000586664999999,381
380,28.0,0.000603577999999,391
390,29.0,0.000623371999999,401
400,29.0,0.000659538999999,411
410,29.0,0.000684315999998,421
420,29.0,0.000717496999998,431
430,29.0,0.000765698999998,441
440,29.0,0.000793792999998,451
450,29.0,0.000813318999998,461
460,29.0,0.000839780999998,471
470,29.0,0.000858235999998,481
480,29.0,0.000882322999998,491
490,29.0,0.000902103999998,501
500,29.0,0.000924833999998,511
510,29.0,0.000945720999998,521
520,30.0,0.000968497999998,531
530,30.0,0.000987373999997,541
540,30.0,0.001006112,551
550,31.0,0.001028165,561
560,32.0,0.001054141,571
570,32.0,0.001073313,581
580,32.0,0.001098952,591
590,32.0,0.001141369,601
600,32.0,0.001169012,611
610,32.0,0.00119469,621
620,32.0,0.001223314,631
630,32.0,0.00125201,641
640,32.0,0.001279632,651
650,32.0,0.001307143,661
660,32.0,0.001328164,671
670,32.0,0.001348417,681
680,32.0,0.001366741,691
690,32.0,0.001384737,701
700,32.0,0.001403188,711
710,32.0,0.001425176,721
720,32.0,0.001471282,731
730,32.0,0.001510355,741
740,33.0,0.001534439,751
750,34.0,0.00157423,761
760,34.0,0.001592974,771
770,34.0,0.001610924,781
780,34.0,0.001628938,791
790,34.0,0.001650897,801
800,34.0,0.00166956,811
810,34.0,0.001688488,821
820,34.0,0.00170731,831
830,35.0,0.001730934,841
840,35.0,0.001754524,851
850,36.0,0.001776148,861
860,36.0,0.001794028,871
870,36.0,0.001815522,881
880,36.0,0.001837322,891
890,36.0,0.001859983,901
900,36.0,0.001880063,911
910,36.0,0.001900787,921
920,36.0,0.001920525,931
930,36.0,0.00194215,941
940,37.0,0.001962267,951
950,37.0,0.001989672,961
960,38.0,0.00200795,971
970,38.0,0.002029353,981
980,38.0,0.002047796,991
990,39.0,0.002062544,1001
1000,39.0,0.002083132,1011
1010,39.0,0.002099121,1021
1020,39.0,0.002116976,1031
1030,39.0,0.002138934,1041
1040,39.0,0.002159796,1051
1050,39.0,0.002185375,1061
1060,39.0,0.002206768,1071
1070,39.0,0.002227971,1081
1080,39.0,0.002250275,1091
1090,39.0,0.002271413,1101
1100,39.0,0.002292955,1111
1110,39.0,0.002314496,1121
1120,39.0,0.002336164,1131
1130,39.0,0.002469898,1141
1140,39.0,0.002600855,1151
1150,39.0,0.002626381,1161
1160,39.0,0.002650638,1171
1170,39.0,0.002671741,1181
1180,39.0,0.002693255,1191
1190,39.0,0.002712857,1201
1200,39.0,0.002734576,1211
1210,39.0,0.002756038,1221
1220,39.0,0.002778497,1231
1230,40.0,0.002799101,1241
1240,40.0,0.002821198,1251
1250,40.0,0.002845616,1261
1260,40.0,0.002866923,1271
1270,40.0,0.002887207,1281
1280,46.0,0.002907076,1291
1290,46.0,0.002926656,1301
1300,47.0,0.002947071,1311
1310,47.0,0.002967824,1321
1320,47.0,0.002988181,1331
1330,47.0,0.00300615,1341
1340,47.0,0.003024985,1351
1350,47.0,0.003044164,1361
1360,47.0,0.003068027,1371
1370,47.0,0.003089712,1381
1380,47.0,0.003108351,1391
1390,47.0,0.003127821,1401
1400,47.0,0.003149245,1411
1410,47.0,0.003178128,1421
1420,47.0,0.00320435,1431
1430,47.0,0.003228855,1441
1440,47.0,0.003253273,1451
1450,48.0,0.003277311,1461
1460,49.0,0.003294787,1471
1470,49.0,0.00331571,1481
1480,49.0,0.003339378,1491
1490,49.0,0.003363873,1501
1500,49.0,0.003392129,1511
1510,50.0,0.003411004,1521
1520,50.0,0.00342703,1531
1530,50.0,0.003445777,1541
1540,50.0,0.003463984,1551
1550,51.0,0.003482416,1561
1560,51.0,0.003498049,1571
1570,51.0,0.003520715,1581
1580,51.0,0.003553707,1591
1590,51.0,0.003579042,1601
1600,51.0,0.003636449,1611
1610,51.0,0.003666987,1621
1620,52.0,0.003684834,1631
1630,52.0,0.003708557,1641
1640,59.0,0.003732929,1651
1650,59.0,0.003752107,1661
1660,59.0,0.003778563,1671
1670,59.0,0.003797209,1681
1680,60.0,0.003817321,1691
1690,61.0,0.003839283,1701
1700,61.0,0.003861796,1711
1710,61.0,0.003884311,1721
1720,61.0,0.003905215,1731
1730,61.0,0.003929012,1741
1740,61.0,0.003946809,1751
1750,61.0,0.003967001,1761
1760,61.0,0.003992469,1771
1770,61.0,0.004022288,1781
1780,61.0,0.004059294,1791
1790,61.0,0.00409242,1801
1800,61.0,0.004119398,1811
1810,61.0,0.004143941,1821
1820,61.0,0.004167572,1831
