iterations,fitness,time,fevals
0,20.0,0.084097477,1000
10,24.0,0.187063943,2100
20,29.0,0.2618006,3200
30,43.0,0.330310821,4300
40,42.0,0.403530799,5400
50,40.0,0.478650524,6500
60,41.0,0.553986012,7600
70,41.0,0.613755534,8700
80,41.0,0.695507633,9800
90,42.0,0.751296883,10900
100,42.0,0.804278347,12000
110,42.0,0.857058799,13100
120,42.0,0.911938694,14200
130,42.0,0.973684993,15300
140,42.0,1.041846684,16400
150,41.0,1.112223916,17500
160,43.0,1.203406897,18600
170,42.0,1.272179748,19700
180,42.0,1.326016774,20800
190,42.0,1.381857547,21900
200,42.0,1.43996077,23000
210,42.0,1.506403237,24100
220,42.0,1.561951461,25200
230,42.0,1.628251971,26300
240,42.0,1.700694873,27400
250,42.0,1.765097785,28500
260,41.0,1.829988981,29600
270,42.0,1.895259645,30700
280,42.0,1.956458589,31800
290,42.0,2.010049175,32900
300,42.0,2.065055239,34000
310,42.0,2.129354731,35100
320,42.0,2.192083524,36200
330,42.0,2.24392689,37300
340,44.0,2.299099063,38400
350,42.0,2.354113699,39500
360,42.0,2.414271717,40600
370,42.0,2.477507794,41700
380,42.0,2.545528958,42800
390,43.0,2.622930696,43900
400,41.0,2.690721443,45000
410,42.0,2.742658975,46100
420,42.0,2.795389338,47200
430,42.0,2.848254152,48300
440,42.0,2.902078089,49400
450,42.0,2.955426702,50500
460,42.0,3.013989756,51600
470,42.0,3.09639697,52700
480,42.0,3.188611251,53800
490,42.0,3.262173743,54900
500,42.0,3.334521353,56000
510,42.0,3.401507645,57100
520,43.0,3.45601937,58200
530,43.0,3.517074699,59300
540,42.0,3.588904784,60400
550,43.0,3.674072484,61500
560,46.0,3.727434197,62600
570,43.0,3.784553744,63700
580,43.0,3.845193788,64800
590,43.0,3.907581346,65900
600,42.0,3.973481517,67000
610,43.0,4.039422316,68100
620,43.0,4.116392133,69200
630,43.0,4.182021554,70300
640,43.0,4.234059343,71400
650,43.0,4.286063483,72500
660,43.0,4.338947276,73600
670,43.0,4.395271297,74700
680,43.0,4.449719205,75800
690,43.0,4.510556743,76900
700,42.0,4.58019859,78000
710,42.0,4.663251102,79100
720,43.0,4.728589222,80200
730,42.0,4.787125318,81300
740,43.0,4.843563834,82400
750,43.0,4.895956546,83500
760,44.0,4.947868188,84600
770,43.0,5.001432502,85700
780,43.0,5.060694248,86800
790,43.0,5.142412859,87900
800,43.0,5.20990299,89000
810,42.0,5.27277929,90100
820,43.0,5.337716843,91200
830,43.0,5.403857714,92300
840,43.0,5.459117125,93400
850,43.0,5.5119179,94500
860,43.0,5.569884237,95600
870,42.0,5.644681487,96700
880,44.0,5.698214612,97800
890,43.0,5.752978457,98900
900,43.0,5.808731635,100000
910,44.0,5.869423278,101100
920,43.0,5.933075519,102200
930,42.0,6.000348488,103300
940,42.0,6.080265447,104400
950,42.0,6.145788717,105500
960,43.0,6.199616089,106600
970,43.0,6.25115046,107700
980,43.0,6.303225189,108800
990,43.0,6.357954726,109900
1000,42.0,6.410166242,111000
1010,43.0,6.464258824,112100
1020,43.0,6.52416386,113200
1030,42.0,6.612349009,114300
1040,43.0,6.680950629,115400
1050,43.0,6.747431471,116500
1060,43.0,6.800604426,117600
1070,43.0,6.853256795,118700
1080,43.0,6.904964225,119800
1090,43.0,6.960529583,120900
1100,42.0,7.013471412,122000
1110,42.0,7.090047012,123100
1120,43.0,7.154392389,124200
1130,42.0,7.218172005,125300
1140,43.0,7.282718743,126400
1150,42.0,7.349391726,127500
1160,43.0,7.412371406,128600
1170,42.0,7.463749394,129700
1180,42.0,7.51564525,130800
1190,43.0,7.595358507,131900
1200,43.0,7.648193131,133000
1210,43.0,7.701347812,134100
1220,43.0,7.760884476,135200
1230,43.0,7.821175207,136300
1240,42.0,7.881643288,137400
1250,43.0,7.946772196,138500
1260,44.0,8.019414911,139600
1270,43.0,8.094181443,140700
1280,43.0,8.148365071,141800
1290,43.0,8.203593614,142900
1300,43.0,8.256295887,144000
1310,42.0,8.318254423,145100
1320,43.0,8.37247794,146200
1330,43.0,8.426300154,147300
1340,43.0,8.480995498,148400
1350,43.0,8.564843614,149500
1360,43.0,8.630898435,150600
1370,43.0,8.696518476,151700
1380,43.0,8.756189429,152800
1390,42.0,8.807939663,153900
1400,43.0,8.861324082,155000
1410,43.0,8.917225099,156100
1420,43.0,8.969675092,157200
1430,43.0,9.036148402,158300
1440,43.0,9.094162158,159400
1450,43.0,9.156649487,160500
1460,43.0,9.21927625,161600
1470,43.0,9.284195716,162700
1480,43.0,9.350242768,163800
1490,43.0,9.405931034,164900
1500,42.0,9.457259588,166000
1510,43.0,9.529770444,167100
1520,43.0,9.58478708,168200
1530,43.0,9.643212671,169300
1540,42.0,9.696611405,170400
1550,43.0,9.75109734,171500
1560,43.0,9.813789462,172600
1570,47.0,9.882437766,173700
