iterations,fitness,time,fevals
0,23.0,0.00751916,798
10,28.0,0.010142895,1506
20,31.0,0.011808689,2205
30,32.0,0.013595576,2900
40,31.0,0.015302025,3597
50,34.0,0.017101795,4303
60,36.0,0.018899894,5006
70,37.0,0.020457874,5697
80,38.0,0.0218059,6391
90,39.0,0.022721463,7087
100,39.0,0.023693994,7780
110,39.0,0.025040225,8472
120,38.0,0.025753758,9175
130,40.0,0.02687549,9867
140,41.0,0.027679128,10570
150,42.0,0.028298405,11271
160,42.0,0.028918899,11975
170,47.0,0.029497248,12676
180,49.0,0.030122903,13376
190,48.0,0.0307476,14082
200,47.0,0.031380427,14785
210,49.0,0.031995816,15491
220,47.0,0.032890296,16181
230,49.0,0.033605606,16893
240,50.0,0.034374551,17609
250,48.0,0.035241077,18290
260,49.0,0.036037905,18994
270,49.0,0.036682651,19687
280,51.0,0.037422373,20386
290,51.0,0.038031446,21076
300,52.0,0.038704396,21782
310,56.0,0.039289725,22470
320,55.0,0.039913473,23173
330,55.0,0.040544495,23877
340,59.0,0.041184592,24584
350,63.0,0.041804999,25280
360,63.0,0.042532313,25988
370,63.0,0.043178707,26688
380,62.0,0.043783561,27382
390,62.0,0.04449092,28073
400,63.0,0.045138576,28760
410,63.0,0.045751072,29462
420,63.0,0.046374028,30155
430,64.0,0.046933482,30854
440,63.0,0.047514025,31543
450,63.0,0.048119012,32231
460,62.0,0.048779966,32934
470,64.0,0.049409195,33629
480,64.0,0.050169721,34326
490,64.0,0.050893336,35024
500,65.0,0.051598456,35707
510,63.0,0.052214105,36410
520,64.0,0.052806379,37100
530,64.0,0.053446505,37780
540,63.0,0.054042307,38495
550,64.0,0.054646065,39180
560,64.0,0.055259262,39874
570,64.0,0.055842799,40582
580,65.0,0.056625137,41287
590,62.0,0.057195602,41980
600,64.0,0.05781203,42680
610,65.0,0.058378957,43366
620,62.0,0.059131616,44058
630,62.0,0.059750116,44740
640,63.0,0.060454321,45445
650,64.0,0.06104298,46146
660,62.0,0.061608736,46843
670,61.0,0.062238937,47542
680,63.0,0.062851179,48236
690,62.0,0.063465144,48933
700,63.0,0.064083291,49621
710,63.0,0.064729803,50313
720,64.0,0.065321892,51014
730,63.0,0.065873593,51719
740,65.0,0.066440545,52434
750,62.0,0.066998309,53137
760,62.0,0.067716199,53826
770,62.0,0.068395202,54528
780,62.0,0.069135558,55222
790,62.0,0.069745994,55904
800,63.0,0.070301723,56600
810,63.0,0.070905995,57303
820,63.0,0.071477532,57997
830,62.0,0.072052739,58707
840,64.0,0.072618222,59397
850,64.0,0.073254584,60101
860,63.0,0.073850205,60787
870,63.0,0.07444687,61477
880,63.0,0.075354677,62171
890,64.0,0.075918605,62867
900,65.0,0.076681754,63577
910,63.0,0.077331513,64274
920,65.0,0.077991956,64973
930,65.0,0.078545506,65681
940,65.0,0.079287512,66391
950,64.0,0.079868751,67093
960,62.0,0.080491195,67788
970,63.0,0.081196986,68485
980,62.0,0.081795405,69205
990,63.0,0.082384137,69893
1000,62.0,0.082957754,70584
1010,63.0,0.083530986,71267
1020,61.0,0.084085408,71969
1030,61.0,0.084643844,72673
1040,62.0,0.085343939,73366
1050,64.0,0.086148082,74071
1060,65.0,0.086939797,74763
1070,67.0,0.087652152,75463
1080,65.0,0.088298151,76151
1090,64.0,0.088846161,76840
1100,65.0,0.089388919,77538
1110,64.0,0.089931473,78220
1120,64.0,0.090498142,78913
1130,65.0,0.091054401,79605
1140,65.0,0.091629754,80314
1150,66.0,0.09231222,81000
1160,66.0,0.093103369,81708
1170,65.0,0.093915986,82426
1180,65.0,0.094533185,83124
1190,64.0,0.095348793,83816
1200,66.0,0.096129981,84502
1210,66.0,0.096712624,85206
1220,64.0,0.097282454,85905
1230,64.0,0.097880334,86596
1240,64.0,0.09850109,87288
1250,63.0,0.099193025,88013
1260,65.0,0.100225783,88715
1270,63.0,0.100881422,89412
1280,63.0,0.101734332,90111
1290,64.0,0.102640097,90811
1300,63.0,0.103397533,91521
1310,66.0,0.1040165,92225
1320,63.0,0.104651439,92922
1330,64.0,0.106503931,93618
1340,65.0,0.107740959,94307
1350,66.0,0.108949278,94999
1360,66.0,0.110050949,95699
1370,65.0,0.1113217,96416
1380,65.0,0.112511015,97120
1390,65.0,0.113507094,97817
1400,65.0,0.114704037,98505
1410,65.0,0.115618554,99212
1420,65.0,0.116938754,99897
1430,63.0,0.117875857,100586
1440,66.0,0.11875428,101284
1450,66.0,0.119719683,101980
1460,66.0,0.120672916,102683
1470,67.0,0.121625692,103376
1480,65.0,0.123172332,104076
1490,67.0,0.123982543,104772
1500,67.0,0.124906618,105477
1510,66.0,0.12565716,106173
1520,65.0,0.12670588,106859
1530,64.0,0.127735207,107558
1540,64.0,0.128492037,108255
1550,68.0,0.129223099,108964
1560,68.0,0.12996044,109662
1570,68.0,0.130812337,110342
1580,67.0,0.131855736,111033
1590,68.0,0.132689459,111749
1600,67.0,0.133704647,112439
1610,68.0,0.134623977,113145
1620,67.0,0.135539723,113842
1630,68.0,0.136454923,114543
1640,68.0,0.137191255,115226
1650,68.0,0.137892536,115907
1660,68.0,0.138891492,116605
1670,68.0,0.139851657,117309
1680,68.0,0.140791605,117988
1690,68.0,0.141513274,118686
1700,68.0,0.142489457,119384
1710,68.0,0.143323677,120084
1720,68.0,0.144208083,120794
1730,68.0,0.145115601,121488
1740,73.0,0.145838454,122177
1750,71.0,0.146515359,122875
1760,72.0,0.147194619,123581
1770,72.0,0.148844724,124262
1780,73.0,0.149643387,124962
1790,73.0,0.150661726,125673
1800,73.0,0.151354253,126371
1810,74.0,0.15206464,127073
1820,74.0,0.152761169,127769
1830,74.0,0.153497837,128474
1840,74.0,0.154227661,129167
1850,74.0,0.154897333,129865
1860,74.0,0.155693346,130562
1870,75.0,0.156598214,131260
1880,74.0,0.15762123,131954
1890,77.0,0.158603251,132646
1900,75.0,0.159292398,133357
1910,75.0,0.159937716,134055
1920,75.0,0.160631187,134753
1930,75.0,0.161619322,135444
1940,74.0,0.162381119,136130
1950,75.0,0.163053034,136813
1960,74.0,0.163717719,137507
1970,75.0,0.164678753,138202
1980,76.0,0.165367923,138886
1990,80.0,0.166139045,139582
2000,75.0,0.167029806,140279
2010,79.0,0.167781798,140990
2020,79.0,0.16859487,141685
2030,74.0,0.16926994,142392
2040,74.0,0.170000085,143103
2050,74.0,0.170656519,143805
2060,74.0,0.171441895,144502
2070,74.0,0.172073072,145183
2080,74.0,0.173056247,145885
2090,74.0,0.185050247,146566
2100,73.0,0.186024177,147270
2110,72.0,0.186621602,147949
2120,73.0,0.187295077,148656
2130,72.0,0.188068332,149361
2140,72.0,0.188726029,150038
2150,73.0,0.189356822,150725
2160,72.0,0.18996939,151432
2170,72.0,0.190569308,152112
2180,71.0,0.191159993,152816
2190,72.0,0.19170267,153495
2200,73.0,0.192252283,154200
2210,72.0,0.192817806,154896
2220,73.0,0.193568474,155596
2230,73.0,0.194210554,156297
2240,72.0,0.194848721,157005
