iterations,fitness,time,fevals
0,20.0,0.086252791,1000
10,34.0,0.166922222,2100
20,38.0,0.23497526,3200
30,41.0,0.299167297,4300
40,49.0,0.366055457,5400
50,55.0,0.445594216,6500
60,55.0,0.514199782,7600
70,56.0,0.569473826,8700
80,54.0,0.62496524,9800
90,54.0,0.68595401,10900
100,54.0,0.762526653,12000
110,55.0,0.846389314,13100
120,55.0,0.967402693,14200
130,55.0,1.057560327,15300
140,55.0,1.146896119,16400
150,54.0,1.228934228,17500
160,54.0,1.315730717,18600
170,53.0,1.412137627,19700
180,53.0,1.512766736,20800
190,54.0,1.61249879,21900
200,54.0,1.697038876,23000
210,55.0,1.765107942,24100
220,55.0,1.832132908,25200
230,53.0,1.911001304,26300
240,54.0,1.977679415,27400
250,54.0,2.120917377,28500
260,55.0,2.238645901,29600
270,54.0,2.334951666,30700
280,55.0,2.413438635,31800
290,55.0,2.489834326,32900
300,54.0,2.554680847,34000
310,55.0,2.616169138,35100
320,56.0,2.676483152,36200
330,55.0,2.731693304,37300
340,58.0,2.791431993,38400
350,54.0,2.849420258,39500
360,56.0,2.904889095,40600
370,55.0,2.96006935,41700
380,54.0,3.020169782,42800
390,55.0,3.07750438,43900
400,55.0,3.134544769,45000
410,55.0,3.189668286,46100
420,56.0,3.247670039,47200
430,55.0,3.303417279,48300
440,54.0,3.360393232,49400
450,55.0,3.416017775,50500
460,62.0,3.47493661,51600
470,55.0,3.541767384,52700
480,55.0,3.600320128,53800
490,55.0,3.659230722,54900
500,61.0,3.748445243,56000
510,54.0,3.898980823,57100
520,55.0,3.985780077,58200
530,56.0,4.044982142,59300
540,55.0,4.102293688,60400
550,57.0,4.159157808,61500
560,55.0,4.218779525,62600
570,54.0,4.278652029,63700
580,58.0,4.339710891,64800
590,56.0,4.399826682,65900
600,55.0,4.457986582,67000
610,55.0,4.51414427,68100
620,55.0,4.572798948,69200
630,55.0,4.629468216,70300
640,55.0,4.6867794,71400
650,55.0,4.743613591,72500
660,63.0,4.80160428,73600
670,55.0,4.8596839,74700
680,63.0,4.918256002,75800
690,56.0,4.975455227,76900
700,55.0,5.030383617,78000
710,55.0,5.087860126,79100
720,55.0,5.147868748,80200
730,55.0,5.201777061,81300
740,56.0,5.257134972,82400
750,54.0,5.311528472,83500
760,54.0,5.366911565,84600
770,55.0,5.422209984,85700
780,58.0,5.476227661,86800
790,55.0,5.52937373,87900
800,55.0,5.589928065,89000
810,55.0,5.644393363,90100
820,55.0,5.69867116,91200
830,55.0,5.757753383,92300
840,54.0,5.814786356,93400
850,55.0,5.868016156,94500
860,55.0,5.923222248,95600
870,62.0,5.979042768,96700
880,56.0,6.034220706,97800
890,62.0,6.089834734,98900
900,58.0,6.145369189,100000
910,55.0,6.202887643,101100
920,55.0,6.256663478,102200
930,55.0,6.313592829,103300
940,55.0,6.366621103,104400
950,55.0,6.421652431,105500
960,59.0,6.477834467,106600
970,56.0,6.533621487,107700
980,67.0,6.58862191,108800
990,61.0,6.64486978,109900
1000,61.0,6.701812855,111000
1010,63.0,6.75582077,112100
1020,60.0,6.813162504,113200
1030,61.0,6.872415175,114300
1040,57.0,6.929421713,115400
1050,59.0,6.982820191,116500
1060,61.0,7.037166724,117600
1070,59.0,7.092551313,118700
1080,57.0,7.148408979,119800
1090,61.0,7.202506054,120900
1100,61.0,7.257228819,122000
1110,58.0,7.314244966,123100
1120,59.0,7.370917625,124200
1130,60.0,7.426567673,125300
1140,62.0,7.481710883,126400
1150,64.0,7.538300907,127500
1160,62.0,7.595540514,128600
1170,59.0,7.650375738,129700
1180,62.0,7.706753051,130800
1190,60.0,7.765190462,131900
1200,61.0,7.823404403,133000
1210,60.0,7.879646838,134100
1220,62.0,7.936262267,135200
1230,62.0,7.990696146,136300
1240,59.0,8.046414307,137400
1250,71.0,8.102544689,138500
1260,61.0,8.159423634,139600
1270,71.0,8.217430577,140700
1280,62.0,8.276664905,141800
1290,63.0,8.33113264,142900
1300,62.0,8.387297427,144000
1310,62.0,8.445620081,145100
1320,62.0,8.500184666,146200
1330,62.0,8.553878322,147300
1340,62.0,8.608609967,148400
1350,62.0,8.663748166,149500
1360,63.0,8.717591303,150600
1370,62.0,8.776387539,151700
1380,62.0,8.831423477,152800
1390,62.0,8.886645751,153900
1400,62.0,8.941931833,155000
1410,62.0,8.995955673,156100
1420,62.0,9.049355957,157200
1430,62.0,9.104374936,158300
1440,63.0,9.159094181,159400
1450,62.0,9.212925976,160500
1460,62.0,9.268361657,161600
1470,62.0,9.321963115,162700
1480,62.0,9.378961756,163800
1490,62.0,9.432406553,164900
1500,62.0,9.486993781,166000
1510,63.0,9.541513597,167100
1520,62.0,9.596755725,168200
1530,62.0,9.651562706,169300
1540,63.0,9.706821138,170400
1550,62.0,9.761420937,171500
1560,62.0,9.817638674,172600
1570,62.0,9.870968873,173700
1580,62.0,9.925681993,174800
1590,60.0,9.979211262,175900
1600,62.0,10.033571221,177000
1610,62.0,10.088320239,178100
1620,60.0,10.14459894,179200
1630,62.0,10.200180967,180300
1640,62.0,10.255784566,181400
1650,60.0,10.310105951,182500
1660,62.0,10.364696126,183600
1670,62.0,10.421085273,184700
1680,62.0,10.476443191,185800
1690,62.0,10.535448072,186900
1700,62.0,10.586468316,188000
1710,62.0,10.63938503,189100
1720,62.0,10.693911478,190200
1730,63.0,10.747444405,191300
1740,63.0,10.798554355,192400
1750,63.0,10.853198602,193500
1760,63.0,10.904955552,194600
1770,63.0,10.959158677,195700
1780,62.0,11.011614983,196800
1790,62.0,11.065251984,197900
1800,63.0,11.117580562,199000
1810,63.0,11.170746798,200100
1820,63.0,11.225802336,201200
1830,63.0,11.277347167,202300
1840,66.0,11.333209594,203400
1850,63.0,11.386805988,204500
1860,64.0,11.442250759,205600
1870,65.0,11.497548147,206700
1880,63.0,11.549527458,207800
1890,62.0,11.604085006,208900
1900,66.0,11.657599163,210000
1910,66.0,11.719331732,211100
1920,63.0,11.775609162,212200
1930,66.0,11.828574164,213300
1940,66.0,11.880807956,214400
1950,62.0,11.934223104,215500
1960,66.0,11.990296027,216600
1970,63.0,12.042204068,217700
1980,63.0,12.096296342,218800
1990,66.0,12.15634047,219900
2000,63.0,12.211494721,221000
2010,66.0,12.267953734,222100
2020,66.0,12.325708161,223200
2030,66.0,12.37928227,224300
2040,66.0,12.433458697,225400
2050,63.0,12.49435453,226500
2060,66.0,12.549583775,227600
2070,66.0,12.602569316,228700
2080,63.0,12.654357714,229800
2090,66.0,12.710677907,230900
2100,63.0,12.764415569,232000
2110,66.0,12.820617506,233100
