iterations,fitness,time,fevals
0,533.0,0.002485703,283
10,526.0,0.007833158,471
20,528.0,0.010317683,659
30,526.0,0.012016914,840
40,529.0,0.014285869,1027
50,527.0,0.015804722,1217
60,520.0,0.017161396,1405
70,518.0,0.018489168,1590
80,514.0,0.020596914,1782
90,515.0,0.023100463,1964
100,513.0,0.025500345,2157
110,513.0,0.027975969,2342
120,515.0,0.029916637,2529
130,513.0,0.035938887,2713
140,515.0,0.044328598,2895
150,517.0,0.071054347,3080
160,517.0,0.087885826,3267
170,517.0,0.103393373,3455
180,516.0,0.133479791,3642
190,519.0,0.140259878,3827
200,521.0,0.143157303,4011
210,515.0,0.147058817,4195
220,515.0,0.149663582,4381
230,515.0,0.15192199,4568
240,513.0,0.156542462,4754
250,513.0,0.159697587,4940
260,511.0,0.162955363,5118
270,511.0,0.165494237,5306
280,513.0,0.167191383,5494
290,513.0,0.17016781,5681
300,515.0,0.172218781,5862
310,511.0,0.175164839,6048
320,511.0,0.177175481,6235
330,511.0,0.179972131,6423
340,513.0,0.18457807,6609
350,507.0,0.186844613,6794
360,511.0,0.188246286,6976
370,511.0,0.190191727,7155
380,511.0,0.191785884,7341
390,511.0,0.193287717,7527
400,513.0,0.194817638,7712
410,513.0,0.197039081,7893
420,509.0,0.198976582,8076
430,511.0,0.200498749,8255
440,509.0,0.20233536,8446
450,509.0,0.204139309,8633
460,509.0,0.214257217,8819
470,511.0,0.223085081,9005
480,511.0,0.23846714,9195
490,513.0,0.250884052,9381
500,511.0,0.264922689,9568
510,511.0,0.280784855,9753
520,513.0,0.29057102,9937
530,513.0,0.305319315,10119
540,511.0,0.312441092,10302
550,511.0,0.316525226,10490
560,511.0,0.319036714,10675
570,511.0,0.321149398,10862
580,511.0,0.323141998,11047
590,513.0,0.325180414,11242
600,513.0,0.327112466,11418
610,513.0,0.329435374,11608
620,515.0,0.331416129,11795
630,515.0,0.333433911,11984
640,517.0,0.335283467,12173
650,519.0,0.337350498,12363
660,519.0,0.339239875,12558
670,517.0,0.341725433,12743
680,519.0,0.345248007,12928
690,519.0,0.347335993,13115
700,519.0,0.349250365,13297
710,519.0,0.351386119,13485
720,521.0,0.35305919,13674
730,521.0,0.355382671,13858
740,523.0,0.357226855,14049
750,523.0,0.359123642,14236
760,523.0,0.360776244,14427
770,523.0,0.362417786,14616
780,525.0,0.36471289,14799
790,525.0,0.366589913,14985
800,527.0,0.368405682,15168
810,525.0,0.370332221,15352
820,525.0,0.376089928,15539
830,527.0,0.380021824,15728
840,523.0,0.39720846,15916
850,525.0,0.424065733,16104
860,525.0,0.441549509,16293
870,525.0,0.465552184,16473
880,523.0,0.484971959,16658
890,523.0,0.491502078,16844
900,525.0,0.494826601,17032
910,527.0,0.497577409,17221
920,525.0,0.500317873,17409
930,527.0,0.503279597,17595
940,527.0,0.505783526,17779
950,527.0,0.509707958,17962
960,527.0,0.513395759,18154
970,525.0,0.51541103,18336
980,527.0,0.517746781,18519
990,526.0,0.520261655,18707
1000,527.0,0.535827059,18896
1010,527.0,0.538549168,19085
1020,529.0,0.540899659,19268
1030,531.0,0.543086462,19448
1040,534.0,0.545390564,19636
1050,533.0,0.548451838,19815
1060,536.0,0.551044816,20003
1070,534.0,0.553591196,20193
1080,533.0,0.572749895,20372
1090,535.0,0.579634307,20561
1100,537.0,0.582183284,20748
1110,535.0,0.585955145,20935
1120,541.0,0.602117202,21122
1130,541.0,0.631323222,21306
1140,537.0,0.646260494,21490
1150,537.0,0.662013526,21677
1160,539.0,0.698261428,21865
1170,539.0,0.71223739,22050
1180,539.0,0.72482201,22234
1190,539.0,0.728594568,22423
1200,541.0,0.731953764,22610
1210,541.0,0.733819606,22800
1220,541.0,0.735724052,22987
1230,539.0,0.737795711,23174
1240,541.0,0.739837596,23364
1250,541.0,0.742572366,23549
1260,541.0,0.74558408,23731
1270,541.0,0.747491629,23918
1280,541.0,0.752163666,24101
1290,541.0,0.754735605,24290
1300,545.0,0.776268216,24478
1310,545.0,0.825126742,24657
1320,541.0,0.846601637,24842
1330,543.0,0.85305707,25028
1340,543.0,0.855992566,25215
1350,545.0,0.858515177,25397
1360,545.0,0.86475658,25579
1370,545.0,0.867867311,25766
1380,545.0,0.872782688,25953
1390,547.0,0.875325548,26137
1400,545.0,0.877452387,26319
1410,547.0,0.879582727,26507
1420,543.0,0.881496582,26691
1430,541.0,0.884824845,26881
1440,543.0,0.886926512,27067
1450,543.0,0.888936481,27253
1460,543.0,0.890379802,27431
1470,541.0,0.892110294,27612
1480,543.0,0.893717742,27800
1490,543.0,0.895351408,27982
1500,541.0,0.898346277,28173
1510,543.0,0.900403255,28362
1520,543.0,0.903272061,28544
1530,541.0,0.905018085,28732
1540,541.0,0.906997179,28917
1550,541.0,0.909052703,29099
1560,541.0,0.912543705,29287
1570,543.0,0.914669555,29472
1580,541.0,0.918168632,29657
1590,543.0,0.921887114,29843
1600,543.0,0.923702914,30023
1610,545.0,0.952604425,30208
1620,543.0,0.965338629,30395
1630,541.0,0.977034752,30582
1640,543.0,0.987981788,30770
1650,539.0,1.00446232,30961
1660,541.0,1.030632633,31149
1670,541.0,1.035754521,31338
1680,541.0,1.03831043,31523
1690,539.0,1.040393491,31711
1700,539.0,1.044553762,31900
1710,541.0,1.055724865,32084
1720,537.0,1.058406705,32270
1730,539.0,1.060274417,32452
1740,538.0,1.067789004,32639
1750,537.0,1.070424708,32824
1760,537.0,1.073465787,33009
1770,537.0,1.07647081,33193
1780,539.0,1.080950779,33376
1790,539.0,1.083845869,33562
1800,539.0,1.08647797,33753
1810,537.0,1.088690797,33934
1820,537.0,1.090504958,34119
1830,539.0,1.092606681,34298
1840,541.0,1.094568678,34485
1850,541.0,1.096214269,34668
1860,541.0,1.09768214,34853
1870,543.0,1.099382073,35028
1880,543.0,1.100897963,35211
1890,543.0,1.102655814,35399
1900,545.0,1.104396261,35576
1910,543.0,1.106188035,35761
1920,543.0,1.110035351,35942
1930,541.0,1.114551549,36124
1940,539.0,1.125030444,36316
1950,541.0,1.137169069,36497
1960,537.0,1.150476086,36678
1970,539.0,1.164391823,36865
