iterations,fitness,time,fevals
0,487.0,5.51440000001e-05,11
10,489.0,9.7491e-05,21
20,491.0,0.000153677,31
30,494.0,0.000194744,41
40,500.0,0.000232098,51
50,504.0,0.000266471,61
60,504.0,0.000378816,71
70,508.0,0.000529729,81
80,512.0,0.000650052,91
90,514.0,0.000759026,101
100,514.0,0.00086292,111
110,514.0,0.00106873,121
120,514.0,0.001277505,131
130,516.0,0.001469113,141
140,520.0,0.001549524,151
150,524.0,0.001602607,161
160,526.0,0.001735845,171
170,528.0,0.00189447,181
180,528.0,0.002021556,191
190,530.0,0.002130306,201
200,532.0,0.002229654,211
210,534.0,0.002286632,221
220,534.0,0.002343052,231
230,534.0,0.002402389,241
240,536.0,0.002459927,251
250,540.0,0.002517415,261
260,540.0,0.00263104,271
270,542.0,0.002723503,281
280,542.0,0.002769846,291
290,546.0,0.002976119,301
300,548.0,0.003050194,311
310,548.0,0.003108096,321
320,550.0,0.003208369,331
330,552.0,0.003261465,341
340,552.0,0.003306617,351
350,554.0,0.003361499,361
360,556.0,0.003401776,371
370,556.0,0.003436845,381
380,558.0,0.003477571,391
390,558.0,0.003693088,401
400,562.0,0.00392188,411
410,564.0,0.003988258,421
420,568.0,0.004121022,431
430,568.0,0.004255018,441
440,570.0,0.004376786,451
450,574.0,0.004485109,461
460,574.0,0.004605048,471
470,576.0,0.004666614,481
480,576.0,0.004734377,491
490,576.0,0.004787319,501
500,576.0,0.004874722,511
510,580.0,0.004932293,521
520,582.0,0.005092742,531
530,586.0,0.005265938,541
540,586.0,0.00535425,551
550,586.0,0.005406658,561
560,586.0,0.005456862,571
570,590.0,0.005500877,581
580,590.0,0.005542595,591
590,596.0,0.005589887,601
600,600.0,0.005633529,611
610,602.0,0.005674021,621
620,604.0,0.005715507,631
630,604.0,0.005757079,641
640,604.0,0.005797696,651
650,608.0,0.005839764,661
660,608.0,0.00587763,671
670,610.0,0.005918682,681
680,610.0,0.005958522,691
690,612.0,0.006034497,701
700,612.0,0.006216544,711
710,612.0,0.006290513,721
720,612.0,0.006334368,731
730,612.0,0.006385332,741
740,612.0,0.006438231,751
750,614.0,0.006490061,761
760,620.0,0.006552041,771
770,622.0,0.006604369,781
780,624.0,0.0066549,791
790,624.0,0.006711756,801
800,624.0,0.006766718,811
810,628.0,0.006813577,821
820,628.0,0.00690854,831
830,628.0,0.007059704,841
840,630.0,0.007174366,851
850,634.0,0.007294804,861
860,640.0,0.007403606,871
870,640.0,0.007528353,881
880,642.0,0.00819377,891
890,642.0,0.008402262,901
900,644.0,0.008595984,911
910,644.0,0.008666257,921
920,646.0,0.008775178,931
930,646.0,0.008896896,941
940,648.0,0.009026715,951
950,650.0,0.009167599,961
960,652.0,0.009320016,971
970,652.0,0.00940166,981
980,652.0,0.009518344,991
990,654.0,0.009612493,1001
1000,654.0,0.009675548,1011
1010,660.0,0.009733453,1021
1020,662.0,0.009788537,1031
1030,664.0,0.009843763,1041
1040,666.0,0.00990086,1051
1050,666.0,0.009967463,1061
1060,666.0,0.010026097,1071
1070,666.0,0.01012787,1081
1080,666.0,0.01032067,1091
1090,666.0,0.010488037,1101
1100,666.0,0.010694131,1111
1110,668.0,0.010772422,1121
1120,668.0,0.01087737,1131
1130,668.0,0.011053308,1141
1140,668.0,0.011212065,1151
1150,668.0,0.011340948,1161
1160,668.0,0.011488216,1171
1170,670.0,0.011574707,1181
1180,670.0,0.011639048,1191
1190,670.0,0.011696832,1201
1200,670.0,0.01186217,1211
1210,672.0,0.012159409,1221
1220,672.0,0.012232644,1231
1230,672.0,0.012291376,1241
1240,676.0,0.012349658,1251
1250,676.0,0.012407056,1261
1260,676.0,0.012463973,1271
1270,676.0,0.012549785,1281
1280,678.0,0.012611577,1291
1290,680.0,0.012700987,1301
1300,680.0,0.012882755,1311
1310,680.0,0.012959835,1321
1320,682.0,0.013082797,1331
1330,684.0,0.013136894,1341
1340,684.0,0.013188533,1351
1350,684.0,0.013242331,1361
1360,686.0,0.013291572,1371
1370,686.0,0.013343343,1381
1380,688.0,0.013392036,1391
1390,688.0,0.013442895,1401
1400,688.0,0.013504214,1411
1410,688.0,0.013590221,1421
1420,688.0,0.013757969,1431
1430,688.0,0.013974916,1441
