iterations,fitness,time,fevals
0,553.0,10.191802746,1000
10,600.0,20.123765397,2100
20,658.0,29.046284216,3200
30,704.0,37.052060378,4300
40,732.0,44.476327667,5400
50,748.0,51.594653338,6500
60,752.0,58.558166598,7600
70,754.0,65.501637174,8700
80,754.0,72.300103056,9800
90,752.0,79.063927325,10900
100,752.0,85.688775765,12000
110,756.0,92.245194338,13100
120,754.0,98.647577598,14200
130,752.0,105.0055305,15300
140,754.0,111.362662428,16400
150,752.0,117.66114136,17500
160,754.0,123.996572723,18600
170,754.0,130.395294365,19700
180,754.0,136.97894997,20800
190,756.0,143.438818554,21900
200,754.0,149.972971917,23000
210,756.0,156.487850428,24100
220,754.0,162.973425879,25200
230,754.0,169.455150122,26300
240,752.0,175.994575065,27400
250,754.0,182.48810369,28500
260,754.0,188.887721126,29600
270,754.0,195.460367967,30700
280,754.0,202.030672514,31800
290,754.0,208.537949764,32900
300,754.0,214.981539156,34000
310,754.0,221.361890365,35100
320,752.0,227.834617246,36200
330,754.0,234.160232479,37300
340,758.0,240.751132336,38400
350,752.0,247.139795054,39500
360,754.0,253.523654234,40600
370,754.0,259.933883175,41700
380,754.0,266.125679586,42800
390,756.0,272.665430059,43900
400,756.0,279.182742335,45000
410,756.0,285.695044541,46100
420,756.0,292.029398087,47200
430,756.0,298.521249136,48300
440,756.0,305.026716641,49400
450,758.0,311.371626832,50500
460,758.0,317.808850925,51600
470,756.0,324.406966516,52700
480,754.0,331.007676926,53800
490,758.0,337.677774165,54900
500,756.0,344.244277488,56000
510,756.0,350.85080821,57100
520,756.0,357.263287202,58200
530,756.0,363.700410976,59300
540,758.0,370.251056929,60400
550,756.0,376.823780718,61500
560,756.0,383.306690703,62600
570,758.0,389.730701379,63700
580,758.0,396.338531752,64800
590,758.0,402.894926899,65900
600,758.0,409.535028638,67000
610,756.0,416.121269457,68100
620,758.0,422.548250483,69200
630,756.0,428.992606077,70300
640,758.0,435.343182248,71400
650,758.0,441.823460841,72500
660,756.0,448.365998057,73600
670,756.0,454.937689649,74700
680,754.0,461.5638828,75800
690,756.0,468.018000405,76900
700,756.0,474.5394302,78000
710,756.0,481.076051933,79100
720,758.0,487.613348597,80200
730,754.0,494.138411824,81300
740,756.0,500.597731845,82400
750,756.0,507.184432328,83500
760,756.0,513.656314855,84600
770,758.0,520.237568244,85700
780,756.0,526.642696371,86800
790,758.0,533.16657423,87900
800,758.0,539.693026408,89000
810,756.0,546.185514148,90100
820,756.0,552.741261249,91200
830,758.0,559.283105336,92300
840,758.0,565.767607137,93400
850,754.0,572.073702389,94500
860,754.0,578.609050599,95600
870,754.0,585.057113804,96700
880,756.0,591.718524944,97800
890,756.0,598.357076124,98900
900,756.0,604.969248381,100000
910,758.0,611.511270673,101100
920,756.0,618.140159253,102200
930,754.0,624.61512216,103300
940,756.0,631.049346075,104400
950,756.0,637.61944388,105500
960,758.0,644.042825124,106600
970,756.0,650.59874482,107700
980,758.0,656.944812182,108800
990,756.0,663.363394899,109900
1000,756.0,669.821803688,111000
1010,758.0,676.262854282,112100
1020,758.0,683.011281273,113200
1030,760.0,689.620437443,114300
1040,760.0,696.117739248,115400
1050,760.0,702.47545321,116500
1060,762.0,708.933389549,117600
1070,758.0,715.424336917,118700
1080,762.0,721.860575249,119800
1090,760.0,728.374628191,120900
1100,760.0,734.688907879,122000
1110,760.0,741.022341957,123100
1120,762.0,747.272992743,124200
1130,760.0,753.751327593,125300
1140,760.0,760.20208975,126400
1150,760.0,766.680680307,127500
1160,760.0,773.055341694,128600
1170,758.0,779.422634184,129700
1180,762.0,785.885059802,130800
1190,758.0,792.414679516,131900
1200,760.0,798.75491816,133000
1210,758.0,805.250309698,134100
1220,760.0,811.789260082,135200
1230,758.0,818.173405102,136300
1240,764.0,824.776280338,137400
1250,760.0,831.276586064,138500
1260,758.0,837.879172371,139600
1270,760.0,844.27933502,140700
1280,758.0,850.717520349,141800
1290,760.0,857.164727948,142900
1300,760.0,863.700329578,144000
1310,758.0,870.219764313,145100
1320,762.0,876.648053121,146200
1330,760.0,883.200877742,147300
1340,760.0,889.654038199,148400
1350,760.0,895.883639104,149500
1360,760.0,902.204650653,150600
1370,760.0,908.463852808,151700
1380,758.0,914.826990974,152800
1390,760.0,921.409797338,153900
1400,762.0,927.875715485,155000
1410,760.0,934.335963959,156100
1420,760.0,940.863598138,157200
1430,758.0,947.239192371,158300
1440,760.0,953.831887895,159400
1450,760.0,960.264317722,160500
1460,758.0,966.771510536,161600
1470,760.0,973.206430828,162700
1480,764.0,979.676833395,163800
1490,760.0,986.125763022,164900
1500,760.0,992.611941802,166000
1510,760.0,999.173369078,167100
1520,760.0,1005.68363363,168200
1530,760.0,1012.24431486,169300
1540,760.0,1018.83018655,170400
1550,760.0,1025.31378955,171500
1560,758.0,1031.80009649,172600
1570,762.0,1038.42614223,173700
1580,760.0,1045.34966542,174800
1590,760.0,1052.03209226,175900
1600,760.0,1058.62286123,177000
1610,762.0,1065.26494757,178100
1620,758.0,1071.80992604,179200
1630,760.0,1078.33192829,180300
1640,758.0,1084.88560178,181400
1650,760.0,1091.53272736,182500
1660,760.0,1098.0299053,183600
1670,758.0,1104.63558614,184700
1680,760.0,1111.15465695,185800
1690,762.0,1117.7788383,186900
1700,760.0,1124.37902323,188000
1710,758.0,1130.98741047,189100
1720,762.0,1137.47956769,190200
1730,760.0,1143.99678231,191300
1740,760.0,1150.598175,192400
1750,760.0,1157.13370173,193500
1760,762.0,1163.75681798,194600
1770,758.0,1170.40109166,195700
1780,758.0,1176.91343645,196800
1790,760.0,1183.48682076,197900
1800,760.0,1190.05595031,199000
1810,762.0,1196.62007344,200100
1820,758.0,1203.14965033,201200
1830,760.0,1209.6949675,202300
1840,762.0,1216.20036594,203400
1850,760.0,1222.69476407,204500
1860,758.0,1229.3077056,205600
1870,760.0,1235.88696746,206700
1880,760.0,1242.4365881,207800
1890,758.0,1249.10932083,208900
1900,760.0,1255.56623872,210000
1910,760.0,1262.13006929,211100
1920,758.0,1268.65084605,212200
1930,760.0,1275.32033497,213300
1940,758.0,1281.85139351,214400
1950,760.0,1288.36758161,215500
1960,760.0,1294.93910957,216600
1970,760.0,1301.52667157,217700
1980,762.0,1308.17411932,218800
1990,760.0,1314.68278667,219900
2000,760.0,1321.1325045,221000
2010,760.0,1327.66365116,222100
2020,760.0,1334.05510224,223200
2030,760.0,1340.32287705,224300
2040,760.0,1346.64801411,225400
2050,760.0,1353.09055391,226500
2060,758.0,1359.36427891,227600
2070,762.0,1365.87892116,228700
2080,760.0,1372.32561292,229800
2090,760.0,1378.77391722,230900
2100,760.0,1385.21976011,232000
2110,760.0,1391.56992395,233100
2120,758.0,1398.10791132,234200
2130,760.0,1404.49406108,235300
2140,758.0,1411.06080553,236400
2150,762.0,1417.60159418,237500
2160,760.0,1424.2955304,238600
2170,760.0,1430.9909142,239700
2180,760.0,1437.61391979,240800
2190,762.0,1444.22703695,241900
2200,758.0,1450.73901106,243000
2210,762.0,1457.20096968,244100
2220,760.0,1463.73533195,245200
2230,762.0,1470.42272361,246300
2240,762.0,1477.47790397,247400
2250,762.0,1484.12778929,248500
2260,762.0,1490.70991272,249600
2270,760.0,1497.16257467,250700
2280,762.0,1503.72858363,251800
2290,760.0,1510.29375389,252900
2300,758.0,1516.83309124,254000
2310,760.0,1523.37170648,255100
2320,758.0,1529.76463868,256200
2330,760.0,1536.14514654,257300
2340,760.0,1542.57158039,258400
2350,758.0,1549.64175654,259500
2360,760.0,1556.10197887,260600
2370,762.0,1562.66980741,261700
2380,760.0,1569.22026786,262800
2390,760.0,1575.71686204,263900
2400,760.0,1582.46559241,265000
2410,762.0,1589.00836163,266100
2420,762.0,1595.52553811,267200
2430,760.0,1601.90741435,268300
2440,760.0,1608.32016822,269400
2450,760.0,1614.63640488,270500
2460,760.0,1621.05139314,271600
2470,760.0,1627.43752621,272700
2480,760.0,1633.80247847,273800
2490,760.0,1640.36273708,274900
2500,762.0,1646.77530626,276000
2510,758.0,1653.25761144,277100
2520,760.0,1659.71395804,278200
2530,760.0,1666.26563335,279300
2540,760.0,1672.73318019,280400
2550,760.0,1679.18694875,281500
2560,760.0,1685.71810521,282600
2570,760.0,1692.20450499,283700
2580,760.0,1698.74809717,284800
2590,758.0,1705.28984633,285900
2600,760.0,1711.61697854,287000
2610,758.0,1718.10015628,288100
2620,760.0,1724.73152796,289200
2630,760.0,1731.21120076,290300
2640,758.0,1737.80846764,291400
2650,762.0,1744.41537065,292500
2660,760.0,1750.92307073,293600
2670,760.0,1757.44691323,294700
2680,760.0,1764.07354116,295800
2690,762.0,1770.71915658,296900
2700,760.0,1777.22779991,298000
2710,760.0,1783.61459713,299100
2720,760.0,1790.16460476,300200
2730,760.0,1796.64149081,301300
2740,760.0,1803.23923309,302400
2750,760.0,1809.78009692,303500
2760,760.0,1816.32758572,304600
2770,758.0,1822.93473469,305700
2780,760.0,1829.47805298,306800
2790,758.0,1835.998648,307900
2800,758.0,1842.52205549,309000
2810,762.0,1849.19598551,310100
2820,760.0,1855.79167511,311200
2830,760.0,1862.14472019,312300
2840,760.0,1868.59394859,313400
2850,762.0,1874.9972115,314500
2860,758.0,1881.4926116,315600
