iterations,fitness,time,fevals
0,575.0,10.245134652,1000
10,596.0,20.419759327,2100
20,630.0,30.039342699,3200
30,654.0,39.23342995,4300
40,694.0,47.867252806,5400
50,708.0,56.171679329,6500
60,732.0,64.313840415,7600
70,746.0,72.209897038,8700
80,760.0,79.937141323,9800
90,766.0,87.62562156,10900
100,772.0,95.159784475,12000
110,776.0,102.591219211,13100
120,774.0,109.843655421,14200
130,782.0,117.20456404,15300
140,782.0,124.497475528,16400
150,784.0,131.75030136,17500
160,784.0,138.831195822,18600
170,788.0,146.150837084,19700
180,784.0,153.186471537,20800
190,788.0,160.397313707,21900
200,782.0,167.521581338,23000
210,780.0,174.674226401,24100
220,792.0,181.858405756,25200
230,784.0,188.985316314,26300
240,786.0,196.183433684,27400
250,790.0,203.543269094,28500
260,786.0,210.597299098,29600
270,784.0,217.756026507,30700
280,784.0,224.895802824,31800
290,782.0,232.087438773,32900
300,784.0,239.321576272,34000
310,788.0,246.827611031,35100
320,784.0,254.000658412,36200
330,786.0,261.47011837,37300
340,789.0,268.806256976,38400
350,788.0,276.082731381,39500
360,780.0,283.493750679,40600
370,784.0,290.866389278,41700
380,784.0,298.264499609,42800
390,784.0,305.760276186,43900
400,786.0,313.324351404,45000
410,778.0,320.847126298,46100
420,782.0,328.17646098,47200
430,784.0,335.369120939,48300
440,782.0,342.763571798,49400
450,786.0,350.285701832,50500
460,788.0,357.713223628,51600
470,782.0,365.087758958,52700
480,788.0,372.257088193,53800
490,788.0,379.46536727,54900
500,788.0,387.094638722,56000
510,792.0,394.434835134,57100
520,792.0,401.800305895,58200
530,786.0,409.099987216,59300
540,788.0,416.634088714,60400
550,788.0,423.968708348,61500
560,790.0,431.50711801,62600
570,788.0,438.931657934,63700
580,782.0,446.199505737,64800
590,786.0,453.546645416,65900
600,790.0,463.094247711,67000
610,788.0,470.544047328,68100
620,796.0,478.333008838,69200
630,788.0,485.810550415,70300
640,792.0,493.291671156,71400
650,792.0,500.842724861,72500
660,794.0,508.772102782,73600
670,790.0,515.977252871,74700
680,792.0,523.396077207,75800
690,792.0,531.129769984,76900
700,790.0,538.571323514,78000
710,790.0,545.603499278,79100
720,788.0,552.754097317,80200
730,798.0,560.517538626,81300
740,794.0,568.549271845,82400
