iterations,fitness,time,fevals
0,497.0,3.2778e-05,11
10,497.0,5.6876e-05,21
20,501.0,7.8321e-05,31
30,505.0,9.83e-05,41
40,509.0,0.000128345,51
50,511.0,0.000148208,61
60,515.0,0.00017064,71
70,517.0,0.000189265,81
80,519.0,0.000207851,91
90,521.0,0.000226602,101
100,523.0,0.000245531,111
110,527.0,0.000264848,121
120,529.0,0.000295205,131
130,530.0,0.0003304,141
140,538.0,0.00036466,151
150,540.0,0.000401447,161
160,544.0,0.0004221,171
170,544.0,0.000443853,181
180,552.0,0.000464258,191
190,552.0,0.000484058,201
200,556.0,0.00050539,211
210,556.0,0.000525175,221
220,564.0,0.000545534,231
230,564.0,0.000565744,241
240,566.0,0.000585052,251
250,566.0,0.000605164,261
260,568.0,0.00062502,271
270,568.0,0.000644626,281
280,568.0,0.000663469,291
290,568.0,0.000688597,301
300,568.0,0.000720161,311
310,570.0,0.000743309,321
320,572.0,0.000772196,331
330,572.0,0.000793216,341
340,574.0,0.000813086,351
350,576.0,0.000833693,361
360,578.0,0.000861798,371
370,582.0,0.000882384,381
380,582.0,0.000901503,391
390,584.0,0.000921313,401
400,588.0,0.000940911,411
410,590.0,0.00096056,421
420,590.0,0.000980408,431
430,594.0,0.00099966,441
440,600.0,0.001052863,451
450,604.0,0.001078524,461
460,606.0,0.001099628,471
470,608.0,0.001120249,481
480,608.0,0.001140623,491
490,608.0,0.001161431,501
500,608.0,0.001180969,511
510,608.0,0.001200434,521
520,610.0,0.001220265,531
530,612.0,0.001240901,541
540,616.0,0.001260998,551
550,616.0,0.001280796,561
560,617.0,0.001300139,571
570,617.0,0.001323873,581
580,621.0,0.001344135,591
590,621.0,0.001363986,601
600,621.0,0.001386652,611
610,623.0,0.001407981,621
620,623.0,0.001449904,631
630,625.0,0.001471005,641
640,625.0,0.001492594,651
650,627.0,0.001517641,661
660,627.0,0.001542891,671
670,627.0,0.001566424,681
680,629.0,0.001588476,691
690,631.0,0.001613206,701
700,631.0,0.001638548,711
710,631.0,0.001661852,721
720,635.0,0.001683509,731
730,635.0,0.001704391,741
740,635.0,0.00172478,751
750,637.0,0.001745144,761
760,637.0,0.001778622,771
770,637.0,0.00180412,781
780,641.0,0.001828961,791
790,641.0,0.001861529,801
800,641.0,0.001900769,811
810,641.0,0.001924242,821
820,641.0,0.001946553,831
830,641.0,0.001991352,841
840,643.0,0.002015382,851
850,647.0,0.002036157,861
860,647.0,0.002059647,871
870,647.0,0.002081175,881
880,647.0,0.002107668,891
890,649.0,0.002129093,901
900,649.0,0.002150124,911
910,651.0,0.002171306,921
920,653.0,0.00220188,931
930,653.0,0.002228205,941
940,653.0,0.002251112,951
950,655.0,0.002275455,961
960,657.0,0.00229608,971
970,657.0,0.002316175,981
980,659.0,0.002335799,991
990,661.0,0.002357016,1001
1000,663.0,0.002379226,1011
1010,663.0,0.002399376,1021
1020,663.0,0.002419803,1031
