iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.171100468783,0.173205358899,0.175897268564,0.417597581947,0.412759030912,0.408822811548,3.524777966
10,0.172401754345,0.17454111516,0.177230539748,0.415206946701,0.408356810244,0.407069380207,35.212530091
20,0.164333757191,0.166047743689,0.168968623874,0.419508093533,0.408045301238,0.410189585783,73.163052428
30,0.163927599703,0.165554392762,0.168513935027,0.419064011957,0.408197231244,0.410256451297,101.787344524
40,0.163859235783,0.165490795835,0.16844211962,0.419379345028,0.408512489756,0.410330013163,125.294709565
50,0.162953104108,0.164579194081,0.167428159202,0.423820910688,0.413427492942,0.412996990105,149.606442463
60,0.162869701906,0.164486360771,0.167349211453,0.424058066654,0.413267014061,0.413585485029,174.947712017
70,0.162256557034,0.163950236818,0.166742189211,0.425673492478,0.414998086252,0.4152025068,199.4973778
80,0.162051980938,0.163707420973,0.166529643846,0.425021829129,0.417353976217,0.416435648002,224.74512428
90,0.161646962125,0.16339236895,0.166147373279,0.427246220854,0.418153520997,0.417037535628,247.49277735
100,0.16108772029,0.162825388139,0.165603098626,0.428703980143,0.419729813557,0.418139624341,269.36803677
110,0.160416923353,0.16219510687,0.164975599715,0.42913165765,0.420833218348,0.418203811315,291.031891237
120,0.152598352968,0.153764724969,0.156444784095,0.429890650478,0.422989634564,0.424874977494,312.917236001
130,0.152170266117,0.15332209838,0.155944023733,0.430642847334,0.42235911754,0.425539712824,334.022781195
140,0.150552232451,0.151889169572,0.154268152284,0.433949907598,0.424875486386,0.4285517315,352.641200568
150,0.149167384131,0.150468711465,0.152827775269,0.435958843598,0.426448929321,0.43001761173,373.389462404
160,0.146626114061,0.148010231374,0.150296572157,0.441650586774,0.432137830661,0.437689474068,393.720967285
170,0.146444846475,0.147864151833,0.150113046325,0.441532993035,0.43277119731,0.437617251473,413.579367184
180,0.146538430204,0.148046194113,0.150239213995,0.441929784024,0.433722672096,0.438653813941,434.497010546
190,0.145664547103,0.147118508924,0.149183375533,0.442250413265,0.43257652293,0.437950239775,456.626326524
200,0.145080857859,0.146551882119,0.148565430501,0.442955319535,0.433677078097,0.438239130156,477.476096914
210,0.145016992762,0.146491772007,0.148498417482,0.443152402704,0.433834707353,0.438386253887,498.222848392
220,0.144238414726,0.145774932115,0.147743587521,0.44421730798,0.434310444745,0.439416120005,518.275102926
230,0.14356140658,0.145074323101,0.14698556556,0.443176727595,0.435881038055,0.439844098496,539.894924156
240,0.143350289519,0.144857377952,0.146774943633,0.443492060665,0.435881038055,0.440506155286,560.859227331
250,0.139810185453,0.141300367606,0.143130759512,0.447264246582,0.443602021974,0.445278301654,581.912876973
260,0.138523222936,0.14002692633,0.141811751653,0.450140348526,0.446751757469,0.447404899403,603.721841636
270,0.137787808307,0.139319907345,0.141047464512,0.451554098041,0.448955717428,0.449316168637,625.371823958
280,0.125472130466,0.126974794418,0.127185785211,0.481368305558,0.480545160257,0.48046746279,645.462023249
290,0.124331393993,0.125957960623,0.126061043941,0.483104605934,0.481811893555,0.481791576369,670.389257961
300,0.12424627325,0.125883694803,0.125975365545,0.483064533138,0.481496635043,0.4819387001,691.267741761
310,0.123134851639,0.1247218668,0.124669850804,0.487276863655,0.48574407608,0.486639963143,710.61842085
320,0.123089885124,0.124652153107,0.124616458792,0.486568020409,0.484480192407,0.485977906354,728.898946046
330,0.122439699606,0.123969448188,0.123900498093,0.488380529401,0.487002260503,0.487965415993,747.559628533
340,0.120788039031,0.122372073502,0.122374171185,0.490058993718,0.488125612669,0.488870925973,765.084100978
350,0.120130408068,0.121742762525,0.121686026918,0.492107346351,0.490017163741,0.490486608474,785.581294679
360,0.119734426279,0.121416118209,0.121316781112,0.492386543602,0.48986238411,0.490857096342,803.550081242
370,0.119625617651,0.12129612954,0.121226287763,0.492426616398,0.490177642622,0.491301146076,819.365706464
380,0.119343303547,0.121068940949,0.120949579825,0.4925448663,0.490020013366,0.49189231954,836.513788261
390,0.119073122244,0.120819287361,0.120675028891,0.492979105435,0.49065053039,0.493071987929,858.395630202
400,0.119059936338,0.120776550884,0.120645376804,0.492898959841,0.49065053039,0.492848623792,878.02538855
410,0.118074574908,0.119780027512,0.119529061236,0.494940750847,0.493006420355,0.494311825481,900.977902438
420,0.118016773622,0.119743679041,0.119493317713,0.495215354958,0.493321678867,0.494676956269,921.987111483
430,0.117939936094,0.119664372738,0.119426128735,0.495096448894,0.493957895141,0.495416592735,943.57632213
440,0.116497523913,0.118225231485,0.11798788748,0.49715989327,0.494433632534,0.497120569074,965.182681418
450,0.115334095212,0.11711310112,0.116817976114,0.497391143771,0.495221778814,0.498149095921,983.87983253
460,0.115332801628,0.117112898574,0.116817968748,0.497391143771,0.495221778814,0.498149095921,1004.06150303
470,0.114769474311,0.116568678971,0.116199440987,0.49703245709,0.495218929189,0.496668483719,1022.52375512
480,0.114727840782,0.116522095524,0.116148316757,0.497228884097,0.495218929189,0.496520020718,1041.88688435
490,0.114448105275,0.116237647884,0.115825216524,0.497897654546,0.496322333981,0.497476324969,1060.14664708
500,0.114193995452,0.115995866382,0.115573705632,0.49809342539,0.496637592493,0.498878018225,1078.08085915
510,0.113948667772,0.115754142178,0.115281465445,0.498801612473,0.49773814766,0.498646618467,1095.55916591
520,0.113620017584,0.115562255498,0.115081659592,0.499123507171,0.497270959142,0.498660011169,1112.92008971
530,0.112907528525,0.114809362952,0.114233071854,0.49966221679,0.500572624643,0.502109383228,1131.04686404
540,0.112140223046,0.114078408954,0.113533853681,0.501210620275,0.501526949054,0.50292659937,1148.58342481
550,0.111726414059,0.11363377604,0.113142812052,0.501523328695,0.501366470173,0.502922581559,1165.79283894
560,0.111123739695,0.11301728354,0.112542821841,0.503269471512,0.502005536071,0.503666235835,1185.30421332
570,0.110578722379,0.112504250506,0.111928067592,0.504059116514,0.502478423839,0.504328292625,1203.68074548
580,0.110524453155,0.112428267033,0.111902632144,0.504335689114,0.502475574214,0.505066589821,1222.85931765
590,0.110119490273,0.112003435446,0.111497077761,0.50429627248,0.502002686446,0.505881127422,1241.95919061
600,0.110113645856,0.112005045947,0.111473185071,0.504255543521,0.502002686446,0.505807565557,1263.0790597
610,0.110066956803,0.111946377289,0.111440204331,0.504374449585,0.502002686446,0.506103152289,1284.61957335
620,0.110099015774,0.111982824551,0.111470486868,0.504373793422,0.502002686446,0.505881127422,1305.20111376
630,0.109958752791,0.111841428981,0.111235646606,0.504961105953,0.502939913107,0.505945314397,1326.12888404
640,0.10955914523,0.111439229486,0.110759686307,0.505353303803,0.50262180497,0.506680933052,1347.21465347
650,0.10953999439,0.11142369789,0.110719869047,0.505469585216,0.502779434226,0.506676915241,1369.29207134
660,0.109227249702,0.111142731,0.110441328811,0.506262511032,0.50262180497,0.507120964975,1390.46727662
670,0.108528436979,0.110537157622,0.109836912661,0.506945717062,0.504057566024,0.509274348128,1406.77153894
680,0.107480214408,0.1095016461,0.108837792958,0.508253027605,0.504060415649,0.510532935463,1423.10965938
690,0.107364983366,0.109381887045,0.108782916058,0.508936233635,0.503598926381,0.511065279035,1440.05905732
700,0.106648501283,0.108692111017,0.108059313974,0.510641647493,0.505341397072,0.512472329371,1456.94437479
710,0.105976465508,0.107916238806,0.107401752082,0.512433768572,0.507092416638,0.512923075456,1474.33681712
