iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.311818337985,0.313554293342,0.313297453941,0.513041000329,0.512922749366,0.509921476955,3.239947329
10,0.308475239211,0.310357756574,0.309920191279,0.515287092294,0.514180933789,0.512863951576,26.351259893
20,0.305014909021,0.306907922027,0.306387064274,0.516704778786,0.515757226349,0.515070807542,49.176602975
30,0.305356707921,0.307229955925,0.306780009029,0.516625945519,0.515599597093,0.514261627021,71.958533793
40,0.303666771009,0.305545882074,0.305043148778,0.517414278195,0.515914855605,0.514923683811,92.868470716
50,0.300087893173,0.302020475888,0.301405671249,0.519817380533,0.520013216261,0.518160405894,113.845824698
60,0.300112053463,0.302028161045,0.301369004371,0.519699130631,0.519222220356,0.517939720298,135.572134127
70,0.297427097869,0.299433021125,0.298777024466,0.521432150194,0.521271400684,0.51903913047,154.620598382
80,0.297324865865,0.299291626077,0.298630235062,0.521787556061,0.521586659196,0.519555402799,174.999144888
90,0.296352368702,0.298345924576,0.297674427456,0.522141649603,0.521744288452,0.519627625394,195.01567467
100,0.294762884393,0.296708984927,0.296008665521,0.523166482082,0.522532434732,0.520657491512,215.880889298
110,0.295216604293,0.297079474121,0.296452258629,0.523206554878,0.522529585107,0.521026640109,236.931999047
120,0.294756015857,0.296549549385,0.295907607763,0.521945222596,0.521431879565,0.519479162393,258.885249715
130,0.292688755997,0.294581614264,0.293947785012,0.523521231786,0.523002472875,0.521613795764,278.925580026
140,0.290630608969,0.29261798807,0.29184549226,0.524701762313,0.524105877666,0.522936570073,302.094020795
150,0.289599429366,0.291570144987,0.290820740173,0.525017095383,0.52378776953,0.5233043794,320.124026454
160,0.281536822046,0.283685128606,0.282759744711,0.528681530003,0.527880430935,0.527053356002,337.594121954
170,0.279876408268,0.282067793557,0.281116902118,0.530061112186,0.529771982007,0.529113088237,354.170129871
180,0.276909755003,0.279192144558,0.278130045698,0.53278085992,0.531978791591,0.531980661722,371.976456736
190,0.27266744075,0.275167388736,0.274001103906,0.536721210976,0.535286156342,0.535135786319,389.965126468
200,0.271867565225,0.274406622564,0.273249448709,0.537391293751,0.535756194485,0.535724281243,407.063531471
210,0.270363817192,0.272906480599,0.27177523349,0.537742762642,0.536226232628,0.536899931821,424.00981731
220,0.270583256934,0.273159159627,0.271837232577,0.537505606676,0.536071452997,0.536311436897,442.113190935
230,0.261546577314,0.26422096632,0.262730463601,0.545383027975,0.543474328778,0.543957853102,460.466845729
240,0.261248684953,0.263917450493,0.262425591352,0.545658944412,0.54378958729,0.544104976833,478.018376837
250,0.261797747147,0.264469593515,0.262966725532,0.545383027975,0.543947216546,0.544031414967,495.13441333
