iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.116438601802,0.120701875475,0.117029946618,0.484501857644,0.471267831153,0.48679120268,66.094636503
10,0.0857030854499,0.0861971660041,0.0861006796333,0.596701797933,0.602287438973,0.596447478004,698.805990426
20,0.0858733871616,0.086281886273,0.0863042129779,0.582107285422,0.587178727279,0.582178958641,1197.64173888
30,0.0860403208068,0.0864689488948,0.0864046384571,0.58912007169,0.595770496603,0.587622634686,1676.02314327
40,0.0860951196619,0.0865561678901,0.0864775663925,0.589161456813,0.59530045846,0.588144264095,2155.62180569
50,0.0858261570297,0.0862675637267,0.0861473121947,0.602991305375,0.605958505861,0.602693638218,2602.65020706
60,0.0865545704582,0.0870146413707,0.0869397446972,0.590132390209,0.589926815631,0.590545118249,3029.57747995
70,0.0860713406123,0.0864622259953,0.0864638714784,0.576512794939,0.58240995485,0.578254733634,3483.60301264
80,0.0855205594965,0.086114333299,0.0859176078872,0.59069608088,0.598146333942,0.591545520422,3951.89199544
90,0.0866068711585,0.0868773455282,0.0869459258433,0.590825485549,0.592448883727,0.59495615164,4392.00455452
100,0.0864061085599,0.0868419446503,0.0868677521117,0.580885369773,0.585757214351,0.582858425943,4843.23743896
110,0.0863394580357,0.086666334634,0.0866659690153,0.568178215678,0.572410920723,0.570252463539,5286.88015256
120,0.0858685985311,0.0862775304755,0.0862931697828,0.561018261478,0.566836904263,0.563637154726,5734.21859827
130,0.0863831557884,0.0867425827488,0.0867578303743,0.556531373719,0.561434765185,0.556971051642,6203.47015703
140,0.0853665102997,0.0857889918464,0.0857953787504,0.570130674812,0.573021490372,0.567042428864,6678.86783318
150,0.0856355139645,0.0856597759134,0.0856473784274,0.638466603894,0.644249216803,0.636977877347,7176.01587201
160,0.0854398782674,0.0859632156867,0.0857388897421,0.573933700378,0.579358006486,0.57281105759,7683.14663347
170,0.0874508472672,0.0878148619938,0.0878212307458,0.557457688048,0.560302864143,0.556726259182,8174.66130851
180,0.0858107694463,0.0863265288795,0.0862205916402,0.562806492449,0.564263542918,0.560576922323,8661.61027623
190,0.0842163681509,0.0848059241317,0.0845757743119,0.593929604048,0.598567928461,0.594961410726,9176.21756199
200,0.0873436085329,0.0875480160614,0.0877638496537,0.543555520977,0.546833136759,0.539856387117,9699.28334466
210,0.0859374872013,0.0869986188268,0.0861846666603,0.579838930792,0.578721790212,0.578581025586,10228.9365207
220,0.0859027787095,0.0867579505317,0.0860254560757,0.578377234527,0.580154701641,0.575403133396,10748.2285528
230,0.086763031966,0.0873032587969,0.0870417350935,0.562478692286,0.563948284406,0.557606323028,11205.1341412
240,0.0844371636252,0.0850290979017,0.0846952337086,0.589343495107,0.596361118877,0.593193247413,11652.3048335
250,0.0840780218514,0.0847613259246,0.0845488732527,0.58491509957,0.589517519494,0.584733534882,12108.2042514
260,0.0841070886827,0.0848045838723,0.0845265992516,0.582900914269,0.587299311411,0.582514625484,12539.5108571
270,0.0856016769241,0.0863669451649,0.0857441930302,0.56318420785,0.569986639758,0.564067811758,12991.6350354
280,0.0857637813639,0.0865248048405,0.0860012834248,0.552372989154,0.556800825011,0.547834550349,13455.3198049
290,0.085603895647,0.0863264134827,0.0858517969467,0.562027346051,0.565705003222,0.559180586148,13939.9634391
300,0.0868257040143,0.0873700109142,0.0870834889139,0.539682239127,0.545692686842,0.539683817252,14424.4989433
310,0.0835440018536,0.0846394951511,0.0837640547791,0.604390666179,0.602250393848,0.600764860477,14903.5694333
320,0.0865654048862,0.087374700489,0.0868158250066,0.551875008495,0.555227382077,0.555691035984,15400.2640296
330,0.08520000347,0.0861192634406,0.0855661473845,0.574159045414,0.573319651134,0.56991268089,15896.6380421
340,0.0854611003028,0.0866388135364,0.0859303960609,0.573247869697,0.573955867408,0.566952795756,16352.9607514
350,0.0834502862361,0.0848067119484,0.0839037496181,0.594524134369,0.592220013846,0.593544985498,16882.2463843
360,0.083906781424,0.0852134183899,0.0842361613176,0.591671701153,0.593171488632,0.590737581176,17411.1147248
370,0.0835616936467,0.0852010827628,0.084194948726,0.588324614961,0.587766499929,0.587173129876,17971.4401539
380,0.0838618994431,0.0852586258844,0.0842454723723,0.598353406445,0.602075666842,0.598824127299,18468.9113733
390,0.0840243778059,0.0855388010985,0.0845003862742,0.582002252513,0.58236436085,0.580712980416,18981.1259855
400,0.0849070351988,0.0861432710853,0.0852808435502,0.566889371429,0.568075141311,0.565012062578,19481.5509227
410,0.0842494872628,0.0856068990299,0.0847494529396,0.585784890165,0.588087457691,0.585465135726,19944.0961293
420,0.0843642309869,0.0856031932922,0.0848454286203,0.575987958476,0.57585881698,0.576941236221,20413.0607258
430,0.0834041470877,0.0850272682922,0.0839878239441,0.589589228057,0.58966375025,0.589238219191,20872.2504291
440,0.084010120366,0.0852090321047,0.0842860694105,0.593220104639,0.595082987079,0.592817402464,21389.9014293
450,0.0836673364743,0.0852182063381,0.0842815955295,0.584873058286,0.584909225946,0.58405674612,21934.6702943
460,0.0838476495439,0.0851903212054,0.0842104451462,0.594094488373,0.596355419627,0.594661806183,22413.7200899
470,0.0835677080645,0.0850596412129,0.0841589883791,0.590123297668,0.593489596769,0.58747943077,22925.3109735
480,0.0837356181204,0.0852755063942,0.0842817106727,0.590481984349,0.593016709001,0.588071943504,23419.4400851
490,0.083115878593,0.0847425854532,0.0837443497017,0.591613911963,0.595544476347,0.590351022066,23926.3201686
500,0.084772703044,0.0859992913855,0.0852165295415,0.558747282197,0.563455449263,0.559521610072,24413.5517162
510,0.0843125027634,0.0856834790949,0.0846884713614,0.579704276822,0.584103981916,0.581898005885,24928.3672028
520,0.0846863290542,0.0859923111662,0.0852860691811,0.566755373621,0.568533780954,0.564408835682,25394.5305256
530,0.0834004202585,0.0847631301886,0.084024988362,0.585055705874,0.588867055096,0.584564982827,25898.1429625
540,0.0844114977546,0.085733755813,0.0849475693346,0.568171700919,0.572204847842,0.571605943067,26372.6033741
550,0.0847346296542,0.0858077973094,0.085264187707,0.572994309663,0.573786839652,0.572269339127,26848.5188893
560,0.084931014596,0.0859374444104,0.0854028361076,0.569897502691,0.569654283496,0.568559103366,27303.2629708
570,0.0838791541637,0.085497000948,0.084310621635,0.583957289429,0.586336438125,0.584946184857,27766.809991
580,0.0838982099477,0.0852765426163,0.0842183728229,0.594522822044,0.595713504103,0.591106729774,28242.408415
590,0.0838199184954,0.0851891742426,0.0841709712769,0.595142286549,0.59843594583,0.592535208434,28738.3860726
600,0.083113612726,0.084478520245,0.0834743396282,0.604913581022,0.60733442479,0.603659219366,29221.0999633
610,0.083498396907,0.0850798794423,0.0838895423714,0.59101413234,0.594902560823,0.588279236399,29715.2036002
620,0.0837890334473,0.0851240986188,0.0841817036899,0.587295845506,0.591730028328,0.587686723664,30217.9710316
630,0.0837923565885,0.0851208171142,0.0845525574018,0.582523855031,0.589334243614,0.584419198366,30695.5954083
640,0.0837757936632,0.0853511372231,0.0843565611053,0.585465620118,0.590297116899,0.585536019051,31204.5150783
650,0.0839921795243,0.0854141257513,0.0844926499246,0.588779851304,0.592386191977,0.590364414768,31706.5908563
660,0.083900982071,0.0856742050327,0.0844245564817,0.591749222096,0.594770578192,0.587702794907,32213.9280424
670,0.0838375246178,0.0855014679052,0.0841715273827,0.594610185427,0.597475922169,0.592004204132,32721.3067415
680,0.0848339101982,0.0862594360993,0.0851465155154,0.650736238041,0.649688401006,0.649583839752,33244.4472131
690,0.0840020733503,0.0854564658091,0.0843844358787,0.588859996897,0.592076632715,0.590439315903,33816.505591
700,0.0850034087947,0.0862558501865,0.085340965982,0.564771371807,0.567779830174,0.567839555953,34317.1440226
710,0.0828716246293,0.084061275311,0.0835302571849,0.586288823158,0.584725950065,0.584167709555,34819.5623884
720,0.0835292452065,0.0849021181803,0.0839367355776,0.58644508363,0.59207948234,0.587784392393,35399.7342703
730,0.0838112507291,0.0853697730306,0.0841770461198,0.589654891201,0.591288486435,0.589337227191,35943.0825073
740,0.0831211444697,0.0847247394276,0.0835516827431,0.590241547569,0.593498145644,0.586667571708,36507.594554
750,0.0837905334465,0.0850672868966,0.084261879201,0.582586893524,0.589044631726,0.582808872946,37075.6402061
760,0.0840466998372,0.0856588128351,0.0844661637792,0.583613694492,0.584447736678,0.580957772876,37596.7273246
770,0.083602904025,0.0851515527631,0.0841816908903,0.585068829129,0.586975504024,0.584353672122,38180.7924763
780,0.0839248520956,0.0854471804074,0.0842625118427,0.586597500864,0.589855575006,0.589845463898,38804.3998152
790,0.0816902423518,0.0834695092336,0.0822573694251,0.619894432787,0.622701402495,0.617943711976,39409.6845765
800,0.08346040139,0.084522179619,0.0836378767263,0.633188149513,0.637858557814,0.629299220662,39928.8933737
810,0.0831985118595,0.0847903168396,0.0836013680886,0.593176094866,0.593658624525,0.592212836297,40431.9134649
