iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.351230938543,0.352525507429,0.351086311236,0.503934445592,0.503149735495,0.504112768119,3.035150733
10,0.351507692558,0.352796937117,0.351354786046,0.503776779056,0.503149735495,0.504186329984,25.085687161
20,0.352618804507,0.353724146676,0.352402305902,0.503896997446,0.503149735495,0.503965644388,47.381234997
30,0.35274435899,0.3538307724,0.352501008663,0.503896997446,0.503149735495,0.503965644388,70.008166991
40,0.354301128962,0.355347245486,0.354046526736,0.503305747939,0.502203959959,0.503671396925,92.237499807
50,0.353953018028,0.355016979573,0.353707322441,0.503147425241,0.502519218471,0.504039206253,114.939690719
60,0.35220570691,0.353403710829,0.351895109969,0.502949029746,0.50235873959,0.504039206253,136.987916512
70,0.351630271245,0.352888429919,0.351339339104,0.503224946183,0.502516368846,0.504333453715,159.140863214
80,0.351499579367,0.352757704557,0.351217273254,0.503264362817,0.502516368846,0.504407015581,180.139014454
90,0.351216792709,0.352518119412,0.350900020836,0.503461445986,0.502673998102,0.504407015581,202.518361693
100,0.350836306178,0.352099628441,0.35053202886,0.50346013366,0.502831627358,0.504480577446,225.027550255
110,0.350343241939,0.351652463448,0.350050414357,0.503538310765,0.502671148477,0.504774824908,247.077447493
120,0.350227399031,0.351539964584,0.349945067204,0.503577727399,0.50235304034,0.504774824908,269.818671483
130,0.350131351148,0.351456631981,0.349857056074,0.503498237969,0.50235304034,0.504774824908,291.451024776
140,0.350054388115,0.351367769099,0.349779571397,0.503577071236,0.501877302947,0.504774824908,313.055163936
150,0.34579084258,0.347318852168,0.345402287104,0.504442268692,0.502665449227,0.505656228025,335.686970769
160,0.340285857895,0.342092382466,0.33994865555,0.507700069881,0.507391477282,0.509619193872,357.563738764
170,0.340269626743,0.342078538101,0.339944861974,0.507542403346,0.507233848026,0.509692755737,379.445746589
180,0.340186284119,0.341942653491,0.339879165511,0.507976642481,0.50707621877,0.509248706004,401.984572201
190,0.339788549161,0.341580311613,0.339443525172,0.508173069487,0.507706735794,0.509837200928,424.969254098
200,0.339508209425,0.341321511471,0.339151891028,0.508370152656,0.508179623562,0.51013144839,450.246291856
210,0.33913934335,0.340953557754,0.33876919938,0.5082893509,0.508494882074,0.510277232851,472.954284227
220,0.333781770738,0.335477218503,0.333287078811,0.512539129563,0.511636068693,0.513287912257,495.013020285
230,0.333764700685,0.335454554497,0.333271276794,0.512539129563,0.511636068693,0.513287912257,517.63928215
240,0.333701683499,0.335409386874,0.333215906771,0.512578546196,0.511636068693,0.513361474122,539.834535643
250,0.331691623386,0.333391606747,0.331111546938,0.511978766573,0.511787998699,0.513060530309,562.334961795
260,0.329591175804,0.331395672531,0.328901190475,0.512762506111,0.511624670193,0.514451509403,584.85305073
270,0.330201033815,0.331976070197,0.32945966964,0.512960245442,0.511309411681,0.513713212208,607.666517263
280,0.327956032956,0.329728690899,0.327213947548,0.512951059164,0.511934229455,0.515768926632,629.238853625
290,0.327687748811,0.329471482438,0.3269804044,0.512870913571,0.512564746479,0.515768926632,648.586171616
300,0.327508696482,0.329299637167,0.326779893556,0.512790767978,0.511295163556,0.515842488497,670.130356644
310,0.327322815736,0.329136170401,0.326606902693,0.512631789117,0.511295163556,0.515842488497,689.429832745
320,0.325522577541,0.327352745972,0.3248268292,0.513970642341,0.512398568348,0.516354743016,709.024706887
330,0.325461979404,0.327273536672,0.324761110302,0.514049475609,0.511447093562,0.516501866747,726.106157716
340,0.324643931484,0.32641868006,0.323852433011,0.513689476602,0.510017031759,0.516647651208,743.481147191
350,0.323222486075,0.324955073398,0.322405964975,0.513326852945,0.510329440646,0.516199583663,761.939073387
360,0.319669328115,0.321268119453,0.318598291828,0.513200729091,0.511114737301,0.51722141416,779.613449411
370,0.318678938453,0.320113595784,0.317536180961,0.511762701553,0.512530550979,0.515882568608,797.924556474
380,0.318570282276,0.320025054312,0.317430915719,0.511880951455,0.512688180235,0.515956130473,817.703518697
390,0.316515736486,0.318056659168,0.315383816771,0.512193003712,0.513318697259,0.515581624795,836.006249464
400,0.315788975892,0.3173080128,0.314679743508,0.512428847352,0.512840110241,0.51565518666,854.391890965
410,0.313972291931,0.315325109972,0.312808787897,0.512263963026,0.512989190623,0.515498688038,872.485150559
420,0.313922366454,0.315311526012,0.312733278059,0.512382212928,0.513146819879,0.515572249903,889.04117469
430,0.313830891325,0.315223639987,0.312619365037,0.511946005305,0.513146819879,0.515940059231,906.743491243
440,0.313237537188,0.314585895385,0.312024620864,0.51241900491,0.513619707646,0.516235645963,924.43934006
450,0.312753987558,0.314090642571,0.311547741506,0.512258057561,0.513774487277,0.516158066287,942.266109067
460,0.310273704312,0.311679188624,0.309013581597,0.51280398497,0.511226772557,0.517622607247,960.400073784
470,0.310108153777,0.311487691474,0.30882130175,0.513162015488,0.512811613992,0.518140218846,977.589771991
480,0.309499338521,0.310996762036,0.308243693898,0.512722527051,0.512487806605,0.517914176169,995.171768164
490,0.307280578037,0.308877489036,0.306028745501,0.513152173047,0.513591211397,0.518426430687,1013.3332843
500,0.3072143322,0.308800703956,0.305956642826,0.51311210025,0.513591211397,0.518277967686,1031.1277743
510,0.307172110925,0.308756797532,0.305912203301,0.513230350152,0.513591211397,0.518277967686,1049.0914768
520,0.305879535001,0.307427854793,0.304556840658,0.512708747634,0.512949295873,0.518197709469,1066.8582614
530,0.305778573935,0.307326552004,0.304450109004,0.512748164268,0.512791666617,0.5183448332,1084.55444648
540,0.304765203202,0.306195577976,0.3034120687,0.512624665064,0.512470708855,0.518413037985,1102.5086922
550,0.303797228964,0.30527307843,0.302422229066,0.513056279548,0.511516384444,0.518261896443,1120.02976966
