iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.124453104133,0.124418275192,0.12440669678,0.5,0.5,0.5,109.763916545
10,0.126843342855,0.127867194364,0.126141233375,0.488477125932,0.485884607586,0.490957345616,996.479106655
20,0.121860001022,0.119557336406,0.120676239619,0.491305937289,0.491708341182,0.489385761036,1570.4293475
30,0.113253116872,0.112634816432,0.112259154922,0.495328355558,0.498084752047,0.497322504887,2137.41537338
40,0.105581973811,0.105983972008,0.10542146089,0.510386025233,0.512548698591,0.516611980889,2700.10241289
50,0.113711569872,0.113752049344,0.113571250806,0.502420162569,0.501272432548,0.501780216745,3271.10889886
60,0.121051437293,0.120844827167,0.120710592236,0.500873727572,0.499687591113,0.500445389004,3839.64423395
70,0.0853219448686,0.0834887199394,0.0839468346543,0.575963118029,0.580350275904,0.582917059846,4391.50175148
80,0.0858066877565,0.084168476019,0.0870355147742,0.583596540523,0.58736200316,0.582146914152,4930.42668289
90,0.0906109953306,0.0892662312586,0.0915867317499,0.585007618518,0.589622955619,0.583239725968,5490.96681405
100,0.0910351333853,0.0894253948521,0.0916714968412,0.531079008088,0.532016886578,0.5268504729,6034.87015281
110,0.0826330478492,0.0850033279154,0.0841521394759,0.663349560863,0.660432837039,0.656425093246,6568.68123046
120,0.0887368452733,0.0891071802831,0.0892975290823,0.643350985674,0.641088082808,0.643039414265,7114.13736627
130,0.0881037765636,0.0868470025447,0.0886736506199,0.602716795001,0.604305273426,0.600197793876,7642.09749523
140,0.0856731883276,0.0857119220672,0.0858646759084,0.598497340432,0.607584141927,0.601529845081,8143.18989723
150,0.0829411812103,0.085423834459,0.0836376297505,0.681248508987,0.673294844398,0.678340028813,8636.85669841
160,0.0845757641034,0.0854434977072,0.0860194850389,0.627407168203,0.632106964723,0.62495361552,9199.16064971
170,0.0852461390641,0.0879003561625,0.0871370598592,0.670112021042,0.658750208473,0.661154578958,9726.08930052
180,0.0828866688306,0.0847798911057,0.084642625973,0.638565309519,0.636526283141,0.629208150289,10279.3264197
190,0.0833399661872,0.0846209491336,0.0851697496128,0.62594617497,0.625415295347,0.615649901443,10807.8498663
200,0.0809864051377,0.0840245117157,0.0830290572195,0.649054024223,0.63557765798,0.639131064509,11335.1700391
210,0.080516123173,0.0829964030921,0.0823560709005,0.641750885937,0.631241878569,0.632554496538,11875.8671871
220,0.0816209412365,0.0856052620769,0.0840980896418,0.65922079736,0.641790740339,0.646412447922,12420.8287517
230,0.0809923869965,0.0838987617245,0.0829313174751,0.659351514353,0.653360367776,0.650263111063,12968.1026236
240,0.0826636541897,0.0854604214005,0.0849476815147,0.634226902017,0.622566570239,0.621735545224,13508.1257084
250,0.0814343289711,0.0843107343736,0.0831759313018,0.676967937545,0.666909884659,0.667056840718,14037.0892296
260,0.0811148944609,0.0841826142798,0.0832233690049,0.66026269007,0.648132955703,0.64730590447,14596.131396
270,0.0817809350272,0.0846328199122,0.0838720782746,0.661951652991,0.651798323341,0.653030435275,15122.9966743
280,0.0812837502221,0.0842928105548,0.0833456132783,0.660715957925,0.65163784446,0.655761599191,15664.9128296
290,0.081897340088,0.0843865173968,0.083956213249,0.64569442407,0.638116823826,0.636252776862,16187.8771637
300,0.0824915469348,0.0847737141148,0.0846441604449,0.637093770813,0.631929388093,0.628184980522,16712.1245294
310,0.0819692180314,0.08426340693,0.084080896333,0.650061749602,0.64525858397,0.638337955231,17238.6745497
320,0.0826413401822,0.0845384464281,0.0844998717839,0.643490373389,0.639091095612,0.631532764037,17746.1503806
330,0.0823222789612,0.0841091479311,0.0842641051462,0.639349705219,0.635898615742,0.628473870904,18282.8314243
340,0.0828869213729,0.0846839753657,0.0848185039467,0.627185853881,0.621426120323,0.618743517606,18808.9369725
350,0.0823270871487,0.0844296146221,0.0841436118883,0.637918895472,0.636686762022,0.628096686685,19349.2337006
360,0.08176585954,0.0839156343398,0.0836356571656,0.646690994682,0.642243680732,0.635737843804,19894.5228738
370,0.0820409483025,0.0840992693961,0.0839855185811,0.641573440782,0.639389256374,0.632263025611,20441.5956162
380,0.0824123680729,0.0846081578821,0.0842966866219,0.639142123446,0.637474908302,0.630609843544,20978.7060284
390,0.0824759904875,0.0842940983577,0.084354872126,0.636926917999,0.637004870159,0.626987901621,21466.6764226
400,0.0822872213232,0.0841324464269,0.0842192408053,0.638040426187,0.63478381245,0.628398969768,21994.6351986
410,0.0826347108949,0.0844734934734,0.0846028520907,0.628858412733,0.625243417966,0.622227710689,22555.9483529
420,0.0823629255586,0.0843485780497,0.0843153700878,0.634060705366,0.628742607473,0.625348112256,23130.0727488
430,0.0825683559624,0.0845737761156,0.0845274647015,0.631950626565,0.62587963424,0.622305290366,23699.72068
440,0.0821442381924,0.0844630366558,0.0842288730586,0.633826174051,0.628427348961,0.62460713652,24253.2565507
450,0.0832445276445,0.0853165744822,0.0852518753686,0.627551102189,0.621285588817,0.618679330631,24854.5497148
460,0.0824144445332,0.0846020664439,0.0844652939679,0.633864934522,0.630015040021,0.625203667066,25412.5989935
470,0.0823952549586,0.0845192632847,0.0843432929586,0.634138226308,0.629378823747,0.625495235987,25993.4174839
480,0.0826480805321,0.0845594562952,0.0846209806738,0.62547978386,0.622853332501,0.616369448856,26557.1291929
490,0.0822535147939,0.0843236894923,0.0842513868216,0.631010532818,0.626839657901,0.623724394134,27119.4437662
500,0.0825114051978,0.0844185582553,0.0844714839064,0.632590478985,0.627791132687,0.625641020448,27702.1471138
510,0.0822819803656,0.0842028762379,0.0842504924929,0.627312633898,0.624764830948,0.620007462022,28264.2767221
520,0.0824632244174,0.0844632337118,0.0844290324311,0.630762878249,0.627146367538,0.622674438963,28830.4788247
530,0.0829752998378,0.0844521371121,0.0845033542414,0.616973758646,0.61458252094,0.608428687194,29434.64342
540,0.0833133242241,0.0851397890539,0.0853122934485,0.630810824998,0.626040113121,0.62275737572,30033.9749589
550,0.0824758819676,0.0846622303124,0.0845295624115,0.635491515113,0.629699781509,0.626242908074,30635.007711
560,0.0823285917623,0.0844622217517,0.0843739124032,0.63405939304,0.630490777414,0.625943303531,31223.6131511
570,0.0826532797233,0.0846346702522,0.0845521213275,0.630129587456,0.625882483865,0.622602216368,31832.8826818
580,0.0823774325987,0.0845785929165,0.0844536640435,0.636007868329,0.629702631134,0.627430612084,32461.7029123
590,0.0825810714927,0.084875905686,0.0846951318919,0.63793267489,0.636692461272,0.629081115611,33064.3143954
600,0.0826501306023,0.0845879388847,0.084544380623,0.629055495902,0.625403896847,0.620010140562,33731.5034641
610,0.0825688628638,0.0847363814517,0.0846619438845,0.635098004937,0.628435897836,0.625433727554,34320.2337945
620,0.0825616375508,0.0847154494204,0.0846568227495,0.635374577537,0.628593527092,0.625285264552,34951.2921968
630,0.0826384106424,0.0849565970613,0.0847280701833,0.63776910289,0.633365149146,0.629071740719,35618.049943
640,0.0826943122536,0.0850119358266,0.084823668855,0.638600789176,0.636056244998,0.629374023803,36297.6058525
650,0.0823815874042,0.0845927464019,0.084481755205,0.634147412586,0.628593527092,0.62565173461,36979.9203104
660,0.0825706135689,0.084722461278,0.0846710754527,0.636021647747,0.63320182064,0.626851492052,37624.7750354
670,0.0833884656477,0.0854298753006,0.0853806431401,0.635001408406,0.628616324092,0.625828322285,38350.2678104
680,0.0828494797705,0.0848765894157,0.0848906181364,0.630810168835,0.624779079073,0.620245558131,39051.4443821
690,0.0824426977606,0.0845993544974,0.0845061480752,0.635657711764,0.631450801075,0.626472968562,39721.270097
700,0.0827897205463,0.0847922163931,0.0848031341649,0.630653814626,0.624145712424,0.622836294667,40311.4912729
710,0.082843065862,0.0848979377038,0.0848686600451,0.630456731456,0.624463820561,0.623133220669,41053.0736303
720,0.0827908975961,0.0848325244479,0.0848127576758,0.630852866283,0.623988083168,0.623134559939,41793.1396699
730,0.0830480103807,0.0850885847281,0.085075044898,0.629900305444,0.621609396203,0.621060095732,42522.4173601
740,0.0827925088921,0.0854994394527,0.0847799906973,0.650045298664,0.642120246975,0.63843562396,43164.5018088
750,0.0828417609443,0.0854891046373,0.0848698622568,0.64854287344,0.64038062591,0.637774906441,43798.1170899
760,0.082871173016,0.0855021468395,0.0849248094075,0.645725919882,0.640059668148,0.636218053833,44441.7066862
