iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.140875851257,0.14362292214,0.140989969907,0.427258828553,0.420567303343,0.429092208688,1.642232664
10,0.141003984648,0.143757738518,0.141233322108,0.427099193529,0.420570152968,0.428942406416,17.347931727
20,0.141187922738,0.143907632621,0.141435766236,0.426140727225,0.419289171545,0.427381535998,33.124890778
30,0.140804622808,0.14362425525,0.141085390541,0.429280231644,0.418991010783,0.428435508979,49.006431024
40,0.140394270969,0.143269355299,0.140699893003,0.429822222076,0.418188616378,0.429759622558,64.67811852
50,0.139948264016,0.142795476341,0.140247785954,0.430946275737,0.41847537864,0.432019951337,79.795832741
60,0.139764832204,0.142765436587,0.140107585326,0.438041879119,0.424989471386,0.438018640551,95.961023365
70,0.140314062184,0.143307693166,0.140680236361,0.437135952704,0.42246740329,0.436844329243,111.797120486
80,0.138839510079,0.141839138427,0.139025042316,0.441609764077,0.428594996898,0.441306156906,127.75287157
90,0.140657780102,0.143517697782,0.140868096039,0.43628589386,0.421971718522,0.436971363921,143.938157907
100,0.139556937119,0.14239639216,0.139673703663,0.434293408798,0.422593686671,0.437030193814,159.658235628
110,0.139818992539,0.142652973948,0.139928866466,0.433901867111,0.42243890704,0.435704740964,175.602856729
120,0.141730229629,0.144555118568,0.141674263819,0.431851499121,0.421068687361,0.433098031181,191.51812211
130,0.141402219608,0.144359091367,0.14138573863,0.435724124808,0.422842503926,0.436678553724,206.693989578
140,0.141006847551,0.143988368572,0.141035871524,0.436147865339,0.423140664689,0.434149325622,217.082502761
150,0.145075745625,0.148258020247,0.145197195523,0.421170856813,0.412613700037,0.421515434534,227.211166206
160,0.144924531956,0.148118512364,0.145038448245,0.4223467942,0.412757081168,0.423642032283,237.576411693
170,0.145630115279,0.148758571248,0.145778570317,0.422578700863,0.41384908746,0.424596997265,247.94922407
180,0.145713028359,0.148743526532,0.145858945803,0.420866069215,0.415898267788,0.424070010774,258.289994752
190,0.146770779248,0.149758145568,0.146976521286,0.419498954123,0.411642277876,0.422236321217,268.697148567
200,0.144635316985,0.147822357967,0.144671144206,0.425116550909,0.413614518329,0.426806433776,279.588440485
210,0.143756872107,0.146720652634,0.143697602468,0.423873638052,0.415494670901,0.425530435928,289.525943657
220,0.145862257167,0.14920369891,0.145892321035,0.429068666026,0.41618503005,0.430757444186,300.092910405
230,0.149268659519,0.15261556173,0.149431359002,0.422253478483,0.410252110822,0.42278473603,310.229703384
240,0.149084670998,0.152479089487,0.149267250156,0.423753935219,0.410412589703,0.423593916551,320.515369808
250,0.149179426764,0.152649946979,0.149234719153,0.423118675939,0.409773523804,0.423222089413,330.650406853
260,0.147560181931,0.150977395476,0.147429466347,0.426245103971,0.410054586816,0.426509605769,341.036879299
270,0.146237203461,0.149453362709,0.146250981995,0.42551137341,0.41378639571,0.42606947585,351.865242992
280,0.140378253532,0.143488000858,0.140328006943,0.437447442535,0.431406676881,0.439631546516,362.503276376
290,0.141580280223,0.144665420541,0.14153067351,0.435929878699,0.426531568446,0.436484457541,372.806351029
300,0.141084731471,0.144187902782,0.141060292414,0.437069024103,0.427626424363,0.437879454445,383.492273774
310,0.14007313476,0.143086983103,0.139987909083,0.439395261661,0.43046375097,0.440384575684,397.065310226
320,0.139397192487,0.142181589858,0.13938174702,0.439240969677,0.4278533445,0.442076400596,407.555544598
330,0.137771294244,0.140456698984,0.1376768754,0.442622926233,0.430366863721,0.444715252863,418.151642661
340,0.138056200919,0.140722499066,0.137752891973,0.443885570841,0.429724948197,0.446480737636,428.630740908
350,0.138790550373,0.141329341722,0.138368783821,0.44331269389,0.433221288078,0.447466505832,439.356069365
360,0.137715361616,0.140202546812,0.137314738241,0.445784130891,0.436047216186,0.450465131806,449.922396153
370,0.138101744539,0.140508280014,0.13761382034,0.445235578832,0.435419548787,0.448552523303,460.505555655
380,0.137208808607,0.139628235526,0.136679052825,0.443032231183,0.431281293382,0.447788779973,471.02269537
390,0.140226606227,0.142643078383,0.139632023446,0.438694432975,0.427177233476,0.443741538099,481.868965349
400,0.145752152873,0.148135345572,0.145137768304,0.423436868004,0.413990518848,0.427001575243,492.334411511
410,0.145940646864,0.148294711302,0.145275415451,0.422412035525,0.413044743312,0.427449642787,503.162931424
420,0.142473407087,0.144618415299,0.141851654582,0.42764198073,0.414429211116,0.4337545349,513.658970827
430,0.14193779747,0.144117195728,0.141346720789,0.428153084645,0.414111102979,0.433678294494,524.269705011
440,0.140505065424,0.142532221429,0.139606687088,0.438268723956,0.427188631976,0.444494567267,535.224896017
450,0.139349551362,0.141406451009,0.13857974886,0.442275441187,0.430332668221,0.447859663298,546.242476504
460,0.138994525566,0.14090280982,0.138215699366,0.44376539932,0.431739933025,0.447473104188,556.757010843
470,0.138985571365,0.140852040317,0.138195695233,0.443923065855,0.431739933025,0.447473104188,567.338178301
480,0.139878386231,0.141639927322,0.139207421413,0.443798254326,0.434903916645,0.447465068567,577.849781766
490,0.140199500387,0.142010429679,0.13957011928,0.443678035936,0.434746287389,0.447757976759,588.454642169
500,0.138074859352,0.139847114087,0.137407178298,0.447809564697,0.438672770663,0.452455221991,599.165169189
510,0.138522686724,0.140211654786,0.137798843433,0.447021888183,0.437726995127,0.451573818875,609.778988021
520,0.137993908337,0.139634949248,0.137177725582,0.448116367652,0.439770476205,0.452221143692,620.242414009
530,0.13474845223,0.136129523257,0.133760724775,0.453865290725,0.449070602309,0.455809603861,631.063226778
540,0.134651520089,0.136063101871,0.133678967413,0.453671488369,0.448755343797,0.456404795136,641.779193614
550,0.134107659959,0.135457629847,0.133036893809,0.453317394828,0.447967197517,0.456260349945,652.604781785
560,0.13469870359,0.13601479994,0.133615735107,0.452969206751,0.44686664235,0.456416848568,663.283711319
570,0.135181854491,0.136490097883,0.134001773552,0.451514728276,0.444977940903,0.456208216403,673.981588605
580,0.133584895669,0.134843896626,0.13263222131,0.453980915975,0.44843153641,0.456915710384,684.463757363
590,0.133350823946,0.134688366952,0.132425431059,0.453125560961,0.446548534213,0.456126618916,694.797063042
600,0.13465137597,0.13585910882,0.133829294255,0.446670419293,0.439306137312,0.449074054717,705.24425743
610,0.134647302543,0.135822502208,0.133956796282,0.445953045931,0.440249063223,0.451793165201,715.649537808
620,0.134118282914,0.135446789461,0.133491572524,0.446984440038,0.44057287061,0.451872084147,726.171421399
630,0.132677865135,0.134158471307,0.131877701193,0.450024113981,0.444671231266,0.453117278781,736.614604813
640,0.133140234699,0.134614117375,0.132364602564,0.449278478752,0.442782529819,0.452535480207,747.44262405
650,0.13365475948,0.135130225994,0.132880038629,0.446717053717,0.44137241539,0.451290285574,757.939001931
660,0.133612517799,0.135190248246,0.132929654328,0.448134084046,0.442000082789,0.452909985886,768.445793351
670,0.132575745115,0.134724877093,0.131892443991,0.451780755403,0.444229689373,0.45572944364,779.368727632
680,0.130934647835,0.13306199834,0.130149154864,0.454729128986,0.447216096362,0.459182833509,790.337195295
690,0.132463334169,0.13464600373,0.131633679451,0.454610222922,0.44451930126,0.458066012824,800.989371094
700,0.132326083781,0.134609358052,0.131474525737,0.455001764609,0.445467926421,0.459613490541,811.755380882
710,0.131941045662,0.134190697574,0.131149236624,0.455542442716,0.444980790528,0.459525196703,822.343081982
720,0.132267565995,0.134551953307,0.131451562378,0.455250731504,0.443891633861,0.458223850717,833.020004324
730,0.132034238127,0.134344295234,0.131166465567,0.455364388266,0.444995038653,0.459768649893,843.902720453
740,0.130053455473,0.132346527212,0.129249269993,0.459018980445,0.449239630065,0.463950962066,854.515249654
750,0.129700175931,0.131925809705,0.128933083161,0.459023573584,0.450827321125,0.464475270016,864.965031231
760,0.129412609105,0.131581620276,0.128659639031,0.45953270901,0.450345884482,0.46373027647,875.640082204
770,0.128508035289,0.130738254888,0.127677727951,0.461904971698,0.453472822976,0.464501957425,886.152997486
780,0.128251235632,0.130480307903,0.127419228241,0.462927835689,0.454573378143,0.465012872673,897.120024725
790,0.127369947155,0.129695256139,0.126614477437,0.464498595577,0.456622558471,0.466403851767,907.640504231
800,0.127393204454,0.129869982903,0.126712683411,0.465258666387,0.458052620275,0.467445771316,918.379941501
810,0.125907626033,0.128322352778,0.125164188355,0.467844416313,0.460715219877,0.468085060513,928.831696141
820,0.125928068182,0.128253912775,0.125204893356,0.467333312399,0.459772293966,0.468090417594,939.8688869
830,0.125437252014,0.12777478888,0.124599168469,0.469656269143,0.46118525802,0.469480057417,950.353425739
840,0.12391441807,0.126311537662,0.123133196316,0.471903673433,0.464655951277,0.471320443326,960.934703802
850,0.123822284027,0.126187969337,0.123033361404,0.471902361108,0.46433784314,0.471097079189,971.389375094
860,0.123821445364,0.126199710835,0.123035639789,0.471862944474,0.464813580533,0.471097079189,982.16599948
870,0.12249538594,0.12507760085,0.121849892037,0.47215067184,0.465773604194,0.472731511473,993.071774296
